2025-03-02,NEAR,NEAR,172486092,3879277999.4291134,3.265432984041269,0,0
2025-03-01,NEAR,NEAR,163780942,3640935701.816293,3.065367823717868,0,0
2025-02-28,NEAR,NEAR,163300840,3629529860.104406,3.0560575573379065,0,0
2025-02-27,NEAR,NEAR,163693077,3566899171.9915385,3.003960025898344,0,0
2025-02-26,NEAR,NEAR,162310937,3570043196.1639047,3.0048959141420264,0,0
2025-02-25,NEAR,NEAR,166001081,3622198490.698361,3.056396128734989,0,0
2025-02-24,NEAR,NEAR,180478955,4065939360.7349486,3.427808754205864,0,0
2025-02-23,NEAR,NEAR,182050209,4130852744.791807,3.475132450978279,0,0
2025-02-22,NEAR,NEAR,174569441,3921853562.004308,3.306129139785969,0,0
2025-02-21,NEAR,NEAR,181768103,4117146848.1072073,3.469227914173061,0,0
2025-02-20,NEAR,NEAR,168736111,3741022795.674178,3.155782054712383,0,0
2025-02-19,NEAR,NEAR,167644792,3708533287.66952,3.132166421584429,0,0
2025-02-18,NEAR,NEAR,172849066,3855766484.942177,3.2539884659640976,0,0
2025-02-17,NEAR,NEAR,180805080,4045550530.036336,3.4161176842488183,0,0
2025-02-16,NEAR,NEAR,179013536,4033205559.5709023,3.405836649539179,0,0
2025-02-15,NEAR,NEAR,185120058,4200094308.051368,3.5476878023441447,0,0
2025-02-14,NEAR,NEAR,176996153,3993398666.3229537,3.371582277610597,0,0
2025-02-13,NEAR,NEAR,178255645,4052651599.38118,3.426221301375473,0,0
2025-02-12,NEAR,NEAR,172083333,3797825450.713032,3.2042354456337394,0,0
2025-02-11,NEAR,NEAR,170871276,3775664388.575752,3.2017433915783275,0,0
2025-02-10,NEAR,NEAR,169241417,3742362957.653442,3.1837604274290734,0,0
2025-02-09,NEAR,NEAR,172498983,3878288498.5002456,3.2889865533321663,0,0
2025-02-08,NEAR,NEAR,169138179,3758806962.7489705,3.1987838431603897,0,0
2025-02-07,NEAR,NEAR,167852538,3695242278.177289,3.1449500294740056,0,0
2025-02-06,NEAR,NEAR,172425177,3867287226.431639,3.282637128978954,0,0
2025-02-05,NEAR,NEAR,179050079,4011417624.357376,3.412295778960433,0,0
2025-02-04,NEAR,NEAR,189796381,4434369634.926128,3.76527950116436,0,0
2025-02-03,NEAR,NEAR,192344873,4377839026.174044,3.722307582230857,0,0
2025-02-02,NEAR,NEAR,218447385,5051368893.199312,4.271633489592573,0,0
2025-02-01,NEAR,NEAR,228331554,5429949632.693556,4.615570882440713,0,0
2025-01-31,NEAR,NEAR,229531038,5425448707.647441,4.604663439144473,0,0
2025-01-30,NEAR,NEAR,221866634,5197772367.246116,4.413154034895056,0,0
2025-01-29,NEAR,NEAR,216044213,5042053717.313884,4.283252965732526,0,0
2025-01-28,NEAR,NEAR,228383159,5442318825.713845,4.627012548048246,0,0
2025-01-27,NEAR,NEAR,238697459,5601822780.204297,4.758221099153712,0,0
2025-01-26,NEAR,NEAR,243668283,5820155833.871349,4.940479473939428,0,0
2025-01-25,NEAR,NEAR,241130904,5868072828.164839,4.990083771801746,0,0
2025-01-24,NEAR,NEAR,238466960,5871674064.48229,4.987677789813818,0,0
2025-01-23,NEAR,NEAR,243250791,5992121296.224286,5.086978683348866,0,0
2025-01-22,NEAR,NEAR,245382443,6176817838.42668,5.251906995508171,0,0
2025-01-21,NEAR,NEAR,243909131,5984002462.362691,5.07873172421098,0,0
2025-01-20,NEAR,NEAR,250350090,5882923197.558522,4.976661348876277,0,0
2025-01-19,NEAR,NEAR,254489516,6416303844.813205,5.456499677417637,0,0
2025-01-18,NEAR,NEAR,264491927,6764829626.931999,5.756963092498235,0,0
2025-01-17,NEAR,NEAR,248970556,6063836161.259048,5.161675953948673,0,0
2025-01-16,NEAR,NEAR,252690963,6253167606.251648,5.319546553503939,0,0
2025-01-15,NEAR,NEAR,241327715,5919832919.022374,5.044151707783146,0,0
2025-01-14,NEAR,NEAR,226392500,5581533740.612521,4.753539649995699,0,0
2025-01-13,NEAR,NEAR,239934576,5834390722.46104,4.968158395583895,0,0
2025-01-12,NEAR,NEAR,244578556,5949687053.285938,5.084483043511435,0,0
2025-01-11,NEAR,NEAR,243346027,5949060168.0119095,5.08602694909658,0,0
2025-01-10,NEAR,NEAR,240239801,5815664678.952557,4.980085898504754,0,0
2025-01-09,NEAR,NEAR,244801860,6041410376.999629,5.157121665241704,0,0
2025-01-08,NEAR,NEAR,258345891,6294741551.575492,5.381633858122106,0,0
2025-01-07,NEAR,NEAR,285410397,6998402703.421019,6.000768383674265,0,0
2025-01-06,NEAR,NEAR,277286753,6920120183.679224,5.9103480471391805,0,0
2025-01-05,NEAR,NEAR,275468501,6772980745.237954,5.796286791762489,0,0
2025-01-04,NEAR,NEAR,270125736,6767365224.152678,5.793263414075419,0,0
2025-01-03,NEAR,NEAR,253922304,6347115841.326712,5.430404952436713,0,0
2025-01-02,NEAR,NEAR,244674212,6160573286.723639,5.275638438422595,0,0
2025-01-01,NEAR,NEAR,237442988,5730669350.498929,4.905765520714505,0,0
2024-12-31,NEAR,NEAR,246791644,5868109463.185765,5.031031638665378,0,0
2024-12-30,NEAR,NEAR,243819873,5987167981.671378,5.1313585743772805,0,0
2024-12-29,NEAR,NEAR,248198382,6484130793.902003,5.323719544322689,0,0
2024-12-28,NEAR,NEAR,242570495,6218148991.959973,5.105946967104474,0,0
2024-12-27,NEAR,NEAR,241318538,6194102699.491447,5.084140149339145,0,0
2024-12-26,NEAR,NEAR,256479242,6626442437.755816,5.440135056415582,0,0
2024-12-25,NEAR,NEAR,258336013,6761119325.804467,5.557249337040812,0,0
2024-12-24,NEAR,NEAR,255274629,6608625081.097747,5.426203786916072,0,0
2024-12-23,NEAR,NEAR,238294920,6135813275.280116,5.028517245617773,0,0
2024-12-22,NEAR,NEAR,239883264,6090829392.689892,5.00690986864453,0,0
2024-12-21,NEAR,NEAR,248604798,6501852800.243796,5.3461098202105575,0,0
2024-12-20,NEAR,NEAR,249461976,6378749137.612752,5.232871215071156,0,0
2024-12-19,NEAR,NEAR,281831369,6946257430.975659,5.705664515211184,0,0
2024-12-18,NEAR,NEAR,303463770,7766564760.96051,6.372814834340544,0,0
2024-12-17,NEAR,NEAR,304779246,8080112388.109154,6.626505827078877,0,0
2024-12-16,NEAR,NEAR,310061089,8392534589.874371,6.883218698167417,0,0
2024-12-15,NEAR,NEAR,302565387,8141905776.5344305,6.680542544759564,0,0
2024-12-14,NEAR,NEAR,310481020,8381438411.993259,6.882060848817472,0,0
2024-12-13,NEAR,NEAR,320830029,8396025300.668683,6.8991530066584925,0,0
2024-12-12,NEAR,NEAR,313754748,8329682983.440949,6.839347144477605,0,0
2024-12-11,NEAR,NEAR,295579816,7820839558.001606,6.426109055926839,0,0
2024-12-10,NEAR,NEAR,315303181,7953419678.085521,6.530404371004694,0,0
2024-12-09,NEAR,NEAR,344254386,9586819808.979258,7.879074942777348,0,0
2024-12-08,NEAR,NEAR,348148559,9469483317.603174,7.764209358659047,0,0
2024-12-07,NEAR,NEAR,357614385,9773034191.644297,8.024071530925562,0,0
2024-12-06,NEAR,NEAR,342314270,9341940370.40092,7.663688779133932,0,0
2024-12-05,NEAR,NEAR,337510505,9091521804.590822,7.468331046061749,0,0
2024-12-04,NEAR,NEAR,327142525,8977827949.54165,7.37744982268336,0,0
2024-12-03,NEAR,NEAR,318195070,9030410509.02393,7.418142287902175,0,0
2024-12-02,NEAR,NEAR,315982758,8435236601.450998,6.927567275119838,0,0
2024-12-01,NEAR,NEAR,324744031,8545569984.792896,7.012871949210284,0,0
2024-11-30,NEAR,NEAR,317966092,8512670091.196989,6.98465140757466,0,0
2024-11-29,NEAR,NEAR,311050247,8596003382.370468,7.056204388513637,0,0
2024-11-28,NEAR,NEAR,308289476,8324847837.216614,6.83410973025642,0,0
2024-11-27,NEAR,NEAR,288181668,7968357271.717298,6.5485261224321,0,0
2024-11-26,NEAR,NEAR,302345041,7850359181.957732,6.457204751496764,0,0
2024-11-25,NEAR,NEAR,302012530,8460464679.58602,6.916918944553975,0,0
2024-11-24,NEAR,NEAR,286218106,7538538755.081155,6.189164004316125,0,0
2024-11-23,NEAR,NEAR,270300222,7510193781.766911,6.163688754953429,0,0
2024-11-22,NEAR,NEAR,271507444,7053327565.8630905,5.791355546489615,0,0
2024-11-21,NEAR,NEAR,260342412,6700099732.911576,5.500540868834834,0,0
2024-11-20,NEAR,NEAR,271978250,7044196628.048076,5.78585076523471,0,0
2024-11-19,NEAR,NEAR,280919156,7342636901.623733,6.026332357310205,0,0
2024-11-18,NEAR,NEAR,268968306,6946540080.037998,5.700626388210676,0,0
2024-11-17,NEAR,NEAR,275893316,7252849679.436468,5.964793996970496,0,0
2024-11-16,NEAR,NEAR,263002177,6790357674.113467,5.570542366005661,0,0
2024-11-15,NEAR,NEAR,256515248,6582152402.236045,5.416172256825466,0,0
2024-11-14,NEAR,NEAR,246861909,6301492821.201755,5.168451313177995,0,0
2024-11-13,NEAR,NEAR,253404246,6542034450.441445,5.400547743305076,0,0
2024-11-12,NEAR,NEAR,259165999,6778988791.936173,5.553880671588042,0,0
2024-11-11,NEAR,NEAR,231469036,5737677593.124804,4.717566146158925,0,0
2024-11-10,NEAR,NEAR,222990138,5664867325.135181,4.641237452540493,0,0
2024-11-09,NEAR,NEAR,212398929,5284946688.532991,4.338857201050929,0,0
2024-11-08,NEAR,NEAR,212127745,5155123619.8539095,4.232680662183363,0,0
2024-11-07,NEAR,NEAR,210341788,5159952037.81245,4.231828895540858,0,0
2024-11-06,NEAR,NEAR,196387077,4647783063.482525,3.8090892822687024,0,0
2024-11-05,NEAR,NEAR,189285251,4396818321.342071,3.61726714376828,0,0
2024-11-04,NEAR,NEAR,190356324,4503098270.241831,3.694497650401856,0,0
2024-11-03,NEAR,NEAR,195748634,4632513601.499393,3.80438106396972,0,0
2024-11-02,NEAR,NEAR,202964468,4785029081.592187,3.9278815757059977,0,0
2024-11-01,NEAR,NEAR,207535879,4933165284.459683,4.051845397609572,0,0
2024-10-31,NEAR,NEAR,131671778,5263312739.733482,4.319566549890693,0,0
2024-10-30,NEAR,NEAR,220328344,5378614444.491765,4.428234972663224,0,0
2024-10-29,NEAR,NEAR,213798958,5242408490.783112,4.301525315350402,0,0
2024-10-28,NEAR,NEAR,214598698,5234346533.268541,4.3023862609682935,0,0
2024-10-27,NEAR,NEAR,210925046,5146728138.745082,4.231548347157322,0,0
2024-10-26,NEAR,NEAR,218539365,5021996902.695875,4.141362756654739,0,0
2024-10-25,NEAR,NEAR,225290298,5726550876.798016,4.713072592627256,0,0
2024-10-24,NEAR,NEAR,221749716,5660491529.102226,4.654770798261131,0,0
2024-10-23,NEAR,NEAR,224368284,5686289907.100994,4.678529001466305,0,0
2024-10-22,NEAR,NEAR,230140260,5813295851.870452,4.78280679692184,0,0
2024-10-21,NEAR,NEAR,231978607,6031487726.586039,4.964117318268263,0,0
2024-10-20,NEAR,NEAR,229245176,5875672308.522544,4.831107102824231,0,0
2024-10-19,NEAR,NEAR,232049619,5944290009.985124,4.891501715050515,0,0
2024-10-18,NEAR,NEAR,233369980,5788526925.980203,4.765788758111821,0,0
2024-10-17,NEAR,NEAR,246416189,6009106631.2168455,4.949966243785593,0,0
2024-10-16,NEAR,NEAR,246910879,6143994957.287267,5.0573007195396205,0,0
2024-10-15,NEAR,NEAR,249042237,6104474580.195874,5.021621142408228,0,0
2024-10-14,NEAR,NEAR,230368025,5688715684.751021,4.685151884985046,0,0
2024-10-13,NEAR,NEAR,240863419,5877767846.988872,4.844774392913631,0,0
2024-10-12,NEAR,NEAR,238305547,5231524381.279697,4.729267778060596,0,0
2024-10-11,NEAR,NEAR,226861707,5076399470.70252,4.586354105615617,0,0
2024-10-10,NEAR,NEAR,227780100,5101598013.355106,4.607016970766347,0,0
2024-10-09,NEAR,NEAR,241294646,5417254036.7766,4.892868410782296,0,0
2024-10-08,NEAR,NEAR,252152838,5593932363.832672,5.0522795067788415,0,0
2024-10-07,NEAR,NEAR,237156193,5486261593.348372,4.954682775097982,0,0
2024-10-06,NEAR,NEAR,231978130,5293345179.416819,4.780997201383856,0,0
2024-10-05,NEAR,NEAR,235215096,5341058776.957424,4.824112854750934,0,0
2024-10-04,NEAR,NEAR,225009083,5121690577.485871,4.627796843239543,0,0
2024-10-03,NEAR,NEAR,229902338,5124416567.672754,4.630983657817767,0,0
2024-10-02,NEAR,NEAR,236992729,5362608942.996704,4.840727991149853,0,0
2024-10-01,NEAR,NEAR,255189781,5845113482.661783,5.28073635232926,0,0
2024-09-30,NEAR,NEAR,261775959,6071180600.973379,5.490225147639388,0,0
2024-09-29,NEAR,NEAR,261539574,6166584507.550172,5.571134475059085,0,0
2024-09-28,NEAR,NEAR,257981035,6048318941.317708,5.461138322105037,0,0
2024-09-27,NEAR,NEAR,267639491,6155986535.446259,5.5534229866217055,0,0
2024-09-26,NEAR,NEAR,251292457,5687655029.305322,5.145816675553832,0,0
2024-09-25,NEAR,NEAR,247564363,5924680537.022204,5.353332927474311,0,0
2024-09-24,NEAR,NEAR,245542039,5706779489.481419,5.168537682843755,0,0
2024-09-23,NEAR,NEAR,220602550,5003166929.115171,4.52158214427476,0,0
2024-09-22,NEAR,NEAR,219321651,5168163211.171831,4.667764221187151,0,0
2024-09-21,NEAR,NEAR,213119723,4850075688.444522,4.380289626746079,0,0
2024-09-20,NEAR,NEAR,216031025,4844003269.934899,4.369223605080805,0,0
2024-09-19,NEAR,NEAR,202130553,4670712228.02194,4.236871345876309,0,0
2024-09-18,NEAR,NEAR,205691291,4573260844.413329,4.130453614306738,0,0
2024-09-17,NEAR,NEAR,194123198,4295163307.994567,3.879141504505255,0,0
2024-09-16,NEAR,NEAR,202471015,4454401899.102974,4.024748036087019,0,0
2024-09-15,NEAR,NEAR,207161726,4647748634.214499,4.194066666219857,0,0
2024-09-14,NEAR,NEAR,209933665,4748945567.515139,4.291263807658288,0,0
2024-09-13,NEAR,NEAR,208942474,4709306048.995818,4.252546445076893,0,0
2024-09-12,NEAR,NEAR,198066586,4402941265.529329,3.973362815097528,0,0
2024-09-11,NEAR,NEAR,200587211,4475777779.804889,4.042487572620123,0,0
2024-09-10,NEAR,NEAR,200478120,4457409012.19806,4.019201015902596,0,0
2024-09-09,NEAR,NEAR,188651886,4149115791.8605833,3.748547919537813,0,0
2024-09-08,NEAR,NEAR,187218582,4050638793.031235,3.66024013069088,0,0
2024-09-07,NEAR,NEAR,181158042,3930553525.903181,3.545500923406473,0,0
2024-09-06,NEAR,NEAR,189265534,4106184939.937024,3.704093483838169,0,0
2024-09-05,NEAR,NEAR,194118370,4291513441.2618494,3.885096058641772,0,0
2024-09-04,NEAR,NEAR,191505241,4129801966.5570703,3.719782675362257,0,0
2024-09-03,NEAR,NEAR,202213707,4416987565.300985,3.989393917990474,0,0
2024-09-02,NEAR,NEAR,199705510,4265915853.323301,3.853097480256201,0,0
2024-09-01,NEAR,NEAR,201393854,4468091040.251119,4.036174295449884,0,0
2024-08-31,NEAR,NEAR,203433716,4562169734.234076,4.1196697256179045,0,0
2024-08-30,NEAR,NEAR,207814371,4662964258.352966,4.212247045837649,0,0
2024-08-29,NEAR,NEAR,219296649,4840039143.386664,4.34600186149633,0,0
2024-08-28,NEAR,NEAR,228262769,5020575469.334733,4.52763276052687,0,0
2024-08-27,NEAR,NEAR,228483377,5294066232.460244,4.778894120060637,0,0
2024-08-26,NEAR,NEAR,235400448,5449456192.522666,4.9145655434867965,0,0
2024-08-25,NEAR,NEAR,241738799,5568902713.703585,5.047905382036819,0,0
2024-08-24,NEAR,NEAR,232233913,5347765517.388537,4.830584441354943,0,0
2024-08-23,NEAR,NEAR,206682436,4754461745.42588,4.300735289705485,0,0
2024-08-22,NEAR,NEAR,204551583,4694763602.464815,4.239100262432522,0,0
2024-08-21,NEAR,NEAR,198980908,4433527404.29862,4.003351900340984,0,0
2024-08-20,NEAR,NEAR,193768834,4434513514.90128,4.001426347904699,0,0
2024-08-19,NEAR,NEAR,196321937,4324541942.395138,3.902990597533656,0,0
2024-08-18,NEAR,NEAR,197177000,4414230970.153281,3.9862538013044055,0,0
2024-08-17,NEAR,NEAR,196525231,4393634146.563264,3.968211133150421,0,0
2024-08-16,NEAR,NEAR,200456349,4457955934.3957,4.026400953479534,0,0
2024-08-15,NEAR,NEAR,202973167,4611212446.347501,4.166011164710542,0,0
2024-08-14,NEAR,NEAR,208629911,4776508736.489417,4.31483558357616,0,0
2024-08-13,NEAR,NEAR,196412926,4535054330.953019,4.114146789225971,0,0
2024-08-12,NEAR,NEAR,194335343,4278379602.3599534,3.86420861125552,0,0
2024-08-11,NEAR,NEAR,201911328,4618668611.829165,4.16877606587299,0,0
2024-08-10,NEAR,NEAR,196826680,4487977941.10703,4.05370038722795,0,0
2024-08-09,NEAR,NEAR,191912269,4505502434.928801,4.0693446877600845,0,0
2024-08-08,NEAR,NEAR,178179093,3967663541.822308,3.570968665860585,0,0
2024-08-07,NEAR,NEAR,184457805,4061337189.128245,3.6661569080926815,0,0
2024-08-06,NEAR,NEAR,177131150,3909015237.837303,3.526233311031531,0,0
2024-08-05,NEAR,NEAR,202762303,4582705507.565492,4.128519486334803,0,0
2024-08-04,NEAR,NEAR,208150651,4835727912.698714,4.368394406273223,0,0
2024-08-03,NEAR,NEAR,218394371,5089866009.631554,4.59713861147477,0,0
2024-08-02,NEAR,NEAR,229232173,5510368342.586721,4.979405717334493,0,0
2024-08-01,NEAR,NEAR,234734210,5531810566.456713,4.996300472016383,0,0
2024-07-31,NEAR,NEAR,236203563,5705233121.506074,5.151616508042411,0,0
2024-07-30,NEAR,NEAR,242773174,5844180192.616737,5.271461067662905,0,0
2024-07-29,NEAR,NEAR,246938187,6019637502.457678,5.445970378194876,0,0
2024-07-28,NEAR,NEAR,254780034,6292377293.459849,5.684497063950156,0,0
2024-07-27,NEAR,NEAR,254343190,6339447377.1433325,5.728954189102012,0,0
2024-07-26,NEAR,NEAR,243257927,5985162967.033665,5.419281003541149,0,0
2024-07-25,NEAR,NEAR,253919208,6190024991.14078,5.60551002561346,0,0
2024-07-24,NEAR,NEAR,255820220,6374913941.88684,5.7694450216571385,0,0
2024-07-23,NEAR,NEAR,221343224,6657674020.612559,6.04052884970355,0,0
2024-07-22,NEAR,NEAR,274589879,6962407845.777143,6.328218735835256,0,0
2024-07-21,NEAR,NEAR,276571390,6944170630.006739,6.2914018983521744,0,0
2024-07-20,NEAR,NEAR,277718472,7099863935.656575,6.434409734822292,0,0
2024-07-19,NEAR,NEAR,268694948,6655956005.646794,6.0338143984846,0,0
2024-07-18,NEAR,NEAR,271886752,6709517607.2445,6.070336511847082,0,0
2024-07-17,NEAR,NEAR,290074393,6884317105.215007,6.249073311235653,0,0
2024-07-16,NEAR,NEAR,275808246,6511137462.18788,5.924429135913468,0,0
2024-07-15,NEAR,NEAR,257440320,5975290200.774332,5.405256780791149,0,0
2024-07-14,NEAR,NEAR,245603017,5727996842.583777,5.206457149215905,0,0
2024-07-13,NEAR,NEAR,246161260,5883513793.065985,5.18091558392984,0,0
2024-07-12,NEAR,NEAR,237717187,5405643900.658486,4.929987002309093,0,0
2024-07-11,NEAR,NEAR,225635697,5077468108.831404,4.624995806243065,0,0
2024-07-10,NEAR,NEAR,221976064,4967702111.713391,4.527306835354065,0,0
2024-07-09,NEAR,NEAR,224811213,4900495522.781779,4.475334282929276,0,0
2024-07-08,NEAR,NEAR,226096943,4800083913.878786,4.400622751336271,0,0
2024-07-07,NEAR,NEAR,238753637,5268462917.915334,4.814942255828223,0,0
2024-07-06,NEAR,NEAR,224835741,4831663256.451976,4.415373779031634,0,0
2024-07-05,NEAR,NEAR,243021632,5094079317.890572,4.635634040532694,0,0
2024-07-04,NEAR,NEAR,238866773,5500141767.9169855,5.034115439934857,0,0
2024-07-03,NEAR,NEAR,256792501,6032737838.255496,5.508653356360621,0,0
2024-07-02,NEAR,NEAR,248784846,5750629266.257019,5.257388712161778,0,0
2024-07-01,NEAR,NEAR,242067419,5791122702.350129,5.30228033013141,0,0
2024-06-30,NEAR,NEAR,231061148,5409982370.707967,4.950670915906555,0,0
2024-06-29,NEAR,NEAR,229008848,5412243817.099397,4.957402611086128,0,0
2024-06-28,NEAR,NEAR,243453833,5697524116.386887,5.209596875145578,0,0
2024-06-27,NEAR,NEAR,241318330,5642927402.660389,5.169087676941801,0,0
2024-06-26,NEAR,NEAR,249776665,5908536129.429429,5.416039133549963,0,0
2024-06-25,NEAR,NEAR,246272474,5858385105.069687,5.3824064471172886,0,0
2024-06-24,NEAR,NEAR,237459465,5634675299.2378,5.182797607373863,0,0
2024-06-23,NEAR,NEAR,237447068,5631677272.146017,5.172866304874715,0,0
2024-06-22,NEAR,NEAR,244248168,5895769356.865034,5.40715397330504,0,0
2024-06-21,NEAR,NEAR,239474455,5622001417.309965,5.157588908692236,0,0
2024-06-20,NEAR,NEAR,227101353,5390004723.36587,4.953841351085146,0,0
2024-06-19,NEAR,NEAR,213331466,5133910359.3801775,4.730083979932092,0,0
2024-06-18,NEAR,NEAR,230926598,5606865725.779024,5.159026461629347,0,0
2024-06-17,NEAR,NEAR,246239461,6132727898.159101,5.640006550323531,0,0
2024-06-16,NEAR,NEAR,248056707,6094960233.149306,5.600614471712177,0,0
2024-06-15,NEAR,NEAR,246784066,6076921509.377908,5.579389909311242,0,0
2024-06-14,NEAR,NEAR,258754099,6431903600.993085,5.910628180317743,0,0
2024-06-13,NEAR,NEAR,279469374,6922650893.216093,6.394021116712804,0,0
2024-06-12,NEAR,NEAR,271994290,6570981506.197857,6.065993440449659,0,0
2024-06-11,NEAR,NEAR,281118863,6926962485.788811,6.392628371499576,0,0
2024-06-10,NEAR,NEAR,291522041,7143768079.417922,6.593388527244716,0,0
2024-06-09,NEAR,NEAR,288907964,7115131331.473007,6.570917546857456,0,0
2024-06-08,NEAR,NEAR,301337884,7464391566.776935,6.880938620213867,0,0
2024-06-07,NEAR,NEAR,318069140,7943561846.653679,7.3400250547679615,0,0
2024-06-06,NEAR,NEAR,329087919,8290102111.49263,7.660888961799466,0,0
2024-06-05,NEAR,NEAR,326563676,8039126851.447723,7.42548642718484,0,0
2024-06-04,NEAR,NEAR,316295691,7693986407.91639,7.118196268833884,0,0
