date,tvl
2020-03-06,829487588
2020-03-07,842467463
2020-03-08,857641829
2020-03-09,808841002
2020-03-10,739899098
2020-03-11,741233145
2020-03-12,747884048
2020-03-13,523060962
2020-03-14,497072750
2020-03-15,497369774
2020-03-16,477007480
2020-03-17,404395492
2020-03-18,445560105
2020-03-19,439570895
2020-03-20,471596986
2020-03-21,529234451
2020-03-22,489531313
2020-03-23,482093503
2020-03-24,471261169
2020-03-25,512550111
2020-03-26,512944708
2020-03-27,519294699
2020-03-28,522573287
2020-03-29,509229193
2020-03-30,507491365
2020-03-31,519967586
2020-04-01,529739112
2020-04-02,534656355
2020-04-03,549645895
2020-04-04,576767728
2020-04-05,566874782
2020-04-06,569989239
2020-04-07,591977315
2020-04-08,640921254
2020-04-09,628027554
2020-04-10,630919372
2020-04-11,584146219
2020-04-12,588974392
2020-04-13,585269432
2020-04-14,580027348
2020-04-15,587031170
2020-04-16,674063496
2020-04-17,618583199
2020-04-18,626370509
2020-04-19,642643839
2020-04-20,674084749
2020-04-21,658666719
2020-04-22,640129120
2020-04-23,663727420
2020-04-24,675337774
2020-04-25,687544484
2020-04-26,698272927
2020-04-27,699376684
2020-04-28,706933983
2020-04-29,717470357
2020-04-30,763180557
2020-05-01,751954662
2020-05-02,763238384
2020-05-03,768213242
2020-05-04,783340934
2020-05-05,746475266
2020-05-06,748377655
2020-05-07,786743178
2020-05-08,768881684
2020-05-09,785850170
2020-05-10,790436391
2020-05-11,743179724
2020-05-12,719863319
2020-05-13,712833948
2020-05-14,724522358
2020-05-15,742524595
2020-05-16,730644173
2020-05-17,735130479
2020-05-18,747272261
2020-05-19,764345189
2020-05-20,826614586
2020-05-21,840247513
2020-05-22,816439778
2020-05-23,820838960
2020-05-24,828816210
2020-05-25,817045138
2020-05-26,810177161
2020-05-27,814615014
2020-05-28,831674802
2020-05-29,830897564
2020-05-30,852871629
2020-05-31,904658564
2020-06-01,920615823
2020-06-02,923294438
2020-06-03,953511456
2020-06-04,942546526
2020-06-05,943763719
2020-06-06,960258160
2020-06-07,965498614
2020-06-08,956728353
2020-06-09,958057572
2020-06-10,942806482
2020-06-11,913550914
2020-06-12,978679511
2020-06-13,958664450
2020-06-14,953434959
2020-06-15,936124650
2020-06-16,930722134
2020-06-17,1023875936
2020-06-18,1102804351
2020-06-19,1209950710
2020-06-20,1290888386
2020-06-21,1404982602
2020-06-22,1480667017
2020-06-23,1489163047
2020-06-24,1542604886
2020-06-25,1614062062
2020-06-26,1626989182
2020-06-27,1649785373
2020-06-28,1676408659
2020-06-29,1652076440
2020-06-30,1668137267
2020-07-01,1639354937
2020-07-02,1714497917
2020-07-03,1761392095
2020-07-04,1814345140
2020-07-05,1833460308
2020-07-06,1865139894
2020-07-07,1974849005
2020-07-08,1969640596
2020-07-09,2110526896
2020-07-10,2115046038
2020-07-11,2127289379
2020-07-12,2166330030
2020-07-13,2190201434
2020-07-14,2207373876
2020-07-15,2159444216
2020-07-16,2201793117
2020-07-17,2197237712
2020-07-18,2305499649
2020-07-19,2320484597
2020-07-20,2533122958
2020-07-21,2736685842
2020-07-22,2835767381
2020-07-23,3001049243
2020-07-24,3213992650
2020-07-25,3263516085
2020-07-26,3289948348
2020-07-27,3203812362
2020-07-28,3172946981
2020-07-29,3185342304
2020-07-30,3303710310
2020-07-31,3413082401
2020-08-01,3538524527
2020-08-02,3765702569
2020-08-03,3665746563
2020-08-04,3805405584
2020-08-05,3851784803
2020-08-06,4053469655
2020-08-07,3994841266
2020-08-08,4063864401
2020-08-09,4136613381
2020-08-10,4223388323
2020-08-11,4281053335
2020-08-12,4210343512
2020-08-13,4246813165
2020-08-14,4451435327
2020-08-15,5258522328
2020-08-16,5602858941
2020-08-17,5689039636
2020-08-18,5922970758
2020-08-19,5888732837
2020-08-20,5930854315
2020-08-21,6177071036
2020-08-22,6091354449
2020-08-23,6042697834
2020-08-24,6108188490
2020-08-25,6190803205
2020-08-26,6429742490
2020-08-27,6596979219
2020-08-28,6621090518
2020-08-29,7049092754
2020-08-30,7355435673
2020-08-31,7719563338
2020-09-01,7949198781
2020-09-02,8903531163
2020-09-03,8727064049
2020-09-04,8321781032
2020-09-05,8181075195
2020-09-06,7033854467
2020-09-07,7268505875
2020-09-08,7240422067
2020-09-09,7112332320
2020-09-10,7294838427
2020-09-11,7966943491
2020-09-12,7947943660
2020-09-13,8152019216
2020-09-14,7962457319
2020-09-15,8125118590
2020-09-16,8021841117
2020-09-17,7724105387
2020-09-18,8219383273
2020-09-19,8678514270
2020-09-20,9350564132
2020-09-21,9440981910
2020-09-22,8766545725
2020-09-23,8847835033
2020-09-24,8904515239
2020-09-25,9226108107
2020-09-26,9462982349
2020-09-27,9733659254
2020-09-28,9665588888
2020-09-29,9776985481
2020-09-30,9782522249
2020-10-01,9640907370
2020-10-02,9730577676
2020-10-03,9308449343
2020-10-04,9459516782
2020-10-05,9448837171
2020-10-06,9306827510
2020-10-07,8886956558
2020-10-08,8644481293
2020-10-09,8894119145
2020-10-10,9284446682
2020-10-11,9426363652
2020-10-12,9536327868
