date,tvl
2022-09-06,8071711
2022-09-07,7771001
2022-09-08,7915838
2022-09-09,8024908
2022-09-10,8409851
2022-09-11,8481653
2022-09-12,8379446
2022-09-13,8368266
2022-09-14,7995988
2022-09-15,7960966
2022-09-16,7885885
2022-09-17,8059326
2022-09-18,8246365
2022-09-19,8038939
2022-09-20,8182202
2022-09-21,8368707
2022-09-22,8118328
2022-09-23,8540704
2022-09-24,8630673
2022-09-25,8404721
2022-09-26,8350848
2022-09-27,8218892
2022-09-28,8101987
2022-09-29,8010240
2022-09-30,8230521
2022-10-01,8223970
2022-10-02,8468726
2022-10-03,8354830
2022-10-04,8219204
2022-10-05,8312978
2022-10-06,8350008
2022-10-07,8320591
2022-10-08,8436477
2022-10-09,8529616
2022-10-10,8622216
2022-10-11,8347121
2022-10-12,8105373
2022-10-13,8105774
2022-10-14,7986052
2022-10-15,7994827
2022-10-16,7994545
2022-10-17,8051717
2022-10-18,8100055
2022-10-19,8038993
2022-10-20,8009375
2022-10-21,7936144
2022-10-22,7978436
2022-10-23,7981660
2022-10-24,8004180
2022-10-25,7994763
2022-10-26,8030174
2022-10-27,8167436
2022-10-28,7993509
2022-10-29,8057994
2022-10-30,8105786
2022-10-31,8058390
2022-11-01,8071927
2022-11-02,8040372
2022-11-03,7985580
2022-11-04,8073932
2022-11-05,8322902
2022-11-06,8363192
2022-11-07,8200323
2022-11-08,8206091
2022-11-09,7674922
2022-11-10,7164514
2022-11-11,7658283
2022-11-12,7480912
2022-11-13,7366767
2022-11-14,7168635
2022-11-15,7369831
2022-11-16,7432274
2022-11-17,7343324
2022-11-18,7391603
2022-11-19,7315706
2022-11-20,7403953
2022-11-21,7186274
2022-11-22,7158791
2022-11-23,7246395
2022-11-24,7320623
2022-11-25,7372767
2022-11-26,7329157
2022-11-27,7283642
2022-11-28,7401482
2022-11-29,7247986
2022-11-30,7393125
2022-12-01,7414100
2022-12-02,7309961
2022-12-03,7323265
2022-12-04,7224533
2022-12-05,7304713
2022-12-06,7249739
2022-12-07,7185589
2022-12-08,7100375
2022-12-09,7147547
2022-12-10,7145798
2022-12-11,7158201
2022-12-12,7073360
2022-12-13,7095392
2022-12-14,7109751
2022-12-15,7045353
2022-12-16,7073071
2022-12-17,6719488
2022-12-18,6812417
2022-12-19,6857221
2022-12-20,6694372
