date,tvl
2022-10-19,63281587
2022-10-20,61177367
2022-10-21,56340509
2022-10-22,58733033
2022-10-23,59291696
2022-10-24,60876656
2022-10-25,63296340
2022-10-26,70773788
2022-10-27,71308755
2022-10-28,67337270
2022-10-29,70745989
2022-10-30,72447123
2022-10-31,70471685
2022-11-01,69644013
2022-11-02,67961449
2022-11-03,65975233
2022-11-04,66492803
2022-11-05,70891353
2022-11-06,71265505
2022-11-07,67446251
2022-11-08,67079199
2022-11-09,61469845
2022-11-10,53606179
2022-11-11,60864387
2022-11-12,57289731
2022-11-13,56248717
2022-11-14,53830670
2022-11-15,54222641
2022-11-16,55263379
2022-11-17,54073812
2022-11-18,53626920
2022-11-19,53374680
2022-11-20,53650288
2022-11-21,50627466
2022-11-22,50938507
2022-11-23,53208789
2022-11-24,58916220
2022-11-25,57238072
2022-11-26,57912721
2022-11-27,57382710
2022-11-28,57645394
2022-11-29,56522789
2022-11-30,58796977
2022-12-01,59067561
2022-12-02,58866130
2022-12-03,59560395
2022-12-04,60325041
2022-12-05,60598022
2022-12-06,60584546
2022-12-07,60413744
2022-12-08,59257050
2022-12-09,60445928
2022-12-10,60258744
2022-12-11,60509063
2022-12-12,59406127
2022-12-13,59278412
2022-12-14,60109211
2022-12-15,59002587
2022-12-16,57740153
2022-12-17,50786639
2022-12-18,51869131
2022-12-19,52057374
2022-12-20,49263680
2022-12-21,51258772
2022-12-22,50663696
2022-12-23,52326482
2022-12-24,52905580
2022-12-25,52987637
2022-12-26,52881870
2022-12-27,54338065
2022-12-28,53633884
2022-12-29,50925224
2022-12-30,50679154
2022-12-31,50790855
2023-01-01,48947814
2023-01-02,50097218
2023-01-03,50889954
2023-01-04,50133670
2023-01-05,54049467
2023-01-06,55288290
2023-01-07,57100045
2023-01-08,56769685
2023-01-09,62018267
2023-01-10,65641332
2023-01-11,66078583
2023-01-12,67610173
2023-01-13,67117827
2023-01-14,73015775
2023-01-15,71995378
2023-01-16,72262723
2023-01-17,71769601
2023-01-18,71061349
2023-01-19,67819552
2023-01-20,68588387
2023-01-21,73799270
2023-01-22,75311107
2023-01-23,76687034
2023-01-24,76349989
2023-01-25,72334957
2023-01-26,76906114
2023-01-27,75859414
2023-01-28,80307823
2023-01-29,78097158
2023-01-30,80292290
2023-01-31,74932954
2023-02-01,92417485
2023-02-02,96777773
2023-02-03,98180455
2023-02-04,101301244
2023-02-05,101040276
2023-02-06,104485854
2023-02-07,102233525
2023-02-08,108716474
2023-02-09,107458077
2023-02-10,98787909
2023-02-11,100605954
2023-02-12,103321635
2023-02-13,102868021
2023-02-14,101459562
2023-02-15,110053577
2023-02-16,122281101
2023-02-17,118832411
2023-02-18,123788445
2023-02-19,125219539
2023-02-20,123441024
2023-02-21,125451779
2023-02-22,121511652
2023-02-23,120667509
2023-02-24,118865160
2023-02-25,114520133
2023-02-26,113087223
2023-02-27,115977981
2023-02-28,115379995
2023-03-01,112120476
2023-03-02,115857668
2023-03-03,113239692
2023-03-04,112270501
2023-03-05,110739206
2023-03-06,112737732
2023-03-07,112745202
2023-03-08,113362346
2023-03-09,108467629
2023-03-10,103462366
2023-03-11,107780522
2023-03-12,102992212
2023-03-13,115146335
2023-03-14,118055569
2023-03-15,119888170
2023-03-16,114734989
2023-03-17,114697756
2023-03-18,124376821
2023-03-19,122364071
2023-03-20,123092815
2023-03-21,120990385
2023-03-22,132476233
2023-03-23,131736943
2023-03-24,134690714
2023-03-25,131436278
2023-03-26,128687338
2023-03-27,129605368
2023-03-28,129376151
2023-03-29,134691917
2023-03-30,138565909
2023-03-31,138328494
2023-04-01,144027710
2023-04-02,141547612
2023-04-03,138611209
2023-04-04,140891731
2023-04-05,144075853
2023-04-06,142185800
2023-04-07,140940948
2023-04-08,139976873
2023-04-09,142947542
2023-04-10,144994137
2023-04-11,148401024
2023-04-12,150178477
2023-04-13,152462222
2023-04-14,162720550
2023-04-15,165722277
2023-04-16,171537131
2023-04-17,166948804
2023-04-18,167017746
2023-04-19,171331832
2023-04-20,162417966
2023-04-21,156413568
2023-04-22,148922919
2023-04-23,152572951
2023-04-24,152427594
2023-04-25,149166734
2023-04-26,153942097
2023-04-27,156440522
2023-04-28,155953473
2023-04-29,155061045
2023-04-30,154074781
2023-05-01,152906303
2023-05-02,149681887
2023-05-03,151089718
2023-05-04,153628779
2023-05-05,152653918
2023-05-06,156182701
2023-05-07,151202283
2023-05-08,147895939
2023-05-09,142696864
2023-05-10,140800268
2023-05-11,140212693
2023-05-12,139461346
2023-05-13,142942224
2023-05-14,142160797
2023-05-15,143704166
2023-05-16,143221415
2023-05-17,146702806
2023-05-18,148785695
2023-05-19,149125033
2023-05-20,150833101
2023-05-21,152586311
2023-05-22,151301304
2023-05-23,155369723
2023-05-24,158535850
2023-05-25,155458197
2023-05-26,153773571
2023-05-27,158282637
2023-05-28,162964231
2023-05-29,171159350
2023-05-30,168687709
2023-05-31,170849909
2023-06-01,170798602
2023-06-02,167047043
2023-06-03,173896813
2023-06-04,175805936
2023-06-05,178418667
2023-06-06,168588364
2023-06-07,168720472
2023-06-08,154109488
2023-06-09,155808900
2023-06-10,141592758
2023-06-11,126977605
2023-06-12,132259064
2023-06-13,134897383
2023-06-14,135898200
2023-06-15,131293484
2023-06-16,130001069
2023-06-17,131374497
2023-06-18,129363834
2023-06-19,131816791
2023-06-20,134247813
2023-06-21,139087157
2023-06-22,148923686
2023-06-23,150223602
2023-06-24,151880379
2023-06-25,150532585
2023-06-26,151996626
2023-06-27,148162435
2023-06-28,149378493
2023-06-29,143562004
2023-06-30,147355832
2023-07-01,154651336
2023-07-02,157537342
2023-07-03,157899200
2023-07-04,161043443
2023-07-05,160351302
2023-07-06,157316202
2023-07-07,156816986
2023-07-08,160441534
2023-07-09,163964187
2023-07-10,159029741
2023-07-11,162463351
2023-07-12,166096148
2023-07-13,162388212
2023-07-14,203956329
2023-07-15,182612468
2023-07-16,183869267
2023-07-17,178746709
2023-07-18,179062501
2023-07-19,179135465
2023-07-20,186342835
2023-07-21,180967214
2023-07-22,181796959
2023-07-23,176372823
2023-07-24,182054404
2023-07-25,174045007
