snapped_at,price,market_cap,total_volume
2021-05-11 00:00:00 UTC,0.858630931888583,52181747.89947308,1066048.6584555842
2021-05-12 00:00:00 UTC,0.8861617654480183,53857069.36160234,1783206.4193199945
2021-05-13 00:00:00 UTC,0.8251719821417115,50678498.427554935,1113152.372552776
2021-05-14 00:00:00 UTC,0.8051754296888495,48849302.17814772,1781227.3924407198
2021-05-15 00:00:00 UTC,0.8571441211876848,52799637.807182685,1552617.5281054117
2021-05-16 00:00:00 UTC,0.698689642336752,43266552.592488915,1128996.212274625
2021-05-17 00:00:00 UTC,0.6970249551681812,42635975.74713499,1757495.502897867
2021-05-18 00:00:00 UTC,0.8222760602076884,51284231.81344075,3502783.16767219
2021-05-19 00:00:00 UTC,0.8119980776422895,50180923.16730893,1530581.1429325482
2021-05-20 00:00:00 UTC,0.5182407953478348,32871853.652851555,1740880.9833671493
2021-05-21 00:00:00 UTC,0.5193571961966753,32676566.88124264,730438.8554189961
2021-05-22 00:00:00 UTC,0.40153942376300744,25146698.320731785,899873.1984335548
2021-05-23 00:00:00 UTC,0.37143013655624735,23499868.92404144,755659.9799156978
2021-05-24 00:00:00 UTC,0.2865026552474287,17938324.787499625,908775.3628151959
2021-05-25 00:00:00 UTC,0.3648130309880094,22993494.14114901,764496.2020737339
2021-05-26 00:00:00 UTC,0.3603935396105025,22740370.61898184,825040.3213256922
2021-05-27 00:00:00 UTC,0.39801567002758287,25190371.8986598,716345.635481167
2021-05-28 00:00:00 UTC,0.3948910751308157,25020620.032022964,452538.3914222754
2021-05-29 00:00:00 UTC,0.3242154576998431,20639407.889357757,377725.5036931349
2021-05-30 00:00:00 UTC,0.29766783680119163,18962275.697017938,209877.94181640173
2021-05-31 00:00:00 UTC,0.3520536247932225,22335110.70487058,344706.1653723147
2021-06-01 00:00:00 UTC,0.39573040029672707,26370611.791224975,401911.2603744225
2021-06-02 00:00:00 UTC,0.38891772704178695,25752592.933366667,350849.96560192533
2021-06-03 00:00:00 UTC,0.4982531998384215,33369191.80941197,341179.4635505387
2021-06-04 00:00:00 UTC,0.5041383517987961,33969535.29821736,527936.4260978503
2021-06-05 00:00:00 UTC,0.4074137221942793,27391545.286009446,443094.04236801877
2021-06-06 00:00:00 UTC,0.40186288131211884,26962553.412172213,402172.0751421208
2021-06-07 00:00:00 UTC,0.4202830379753361,28333491.006282344,226389.52139396995
2021-06-08 00:00:00 UTC,0.3627670422950156,24640830.62139054,330283.34770276427
2021-06-09 00:00:00 UTC,0.3472018334056358,23582079.591562305,793854.5829740408
2021-06-10 00:00:00 UTC,0.3696726647710659,25054431.909566212,249145.88853741498
2021-06-11 00:00:00 UTC,0.38218108714311183,26054178.22917795,187853.43447417906
2021-06-12 00:00:00 UTC,0.3825133675828558,26093364.13855802,339400.802369333
2021-06-13 00:00:00 UTC,0.3912904571248519,26736482.282273065,400841.7268936721
2021-06-14 00:00:00 UTC,0.5072310854620891,34963427.22715178,701649.2902246766
2021-06-15 00:00:00 UTC,0.4969370976260481,34219453.01092025,997547.3825428252
2021-06-16 00:00:00 UTC,0.5616434528855269,38706053.64947081,2043533.815225092
2021-06-17 00:00:00 UTC,0.49320063757972427,34854891.916826144,1586060.2992959672
2021-06-18 00:00:00 UTC,0.44473981886522995,31301200.44834845,837010.049955246
2021-06-19 00:00:00 UTC,0.3886884185555034,27450347.790670294,531811.0193638721
2021-06-20 00:00:00 UTC,0.3704843134356968,26201353.715691827,406621.2553340818
2021-06-21 00:00:00 UTC,0.3759558002918687,26602392.757404182,594330.9079729648
2021-06-22 00:00:00 UTC,0.2892288857810405,20632412.77302029,502953.6327775358
2021-06-23 00:00:00 UTC,0.25558893037539765,18349311.59684888,725552.3439314562
2021-06-24 00:00:00 UTC,0.27841107279467875,19769271.32103507,515440.3626051866
2021-06-25 00:00:00 UTC,0.2500780333867198,17840627.8250697,840795.062529003
2021-06-26 00:00:00 UTC,0.2355460431769029,16721649.988199621,425149.7739284561
2021-06-27 00:00:00 UTC,0.22028744850266993,15889927.808030168,492564.3253532156
2021-06-28 00:00:00 UTC,0.2510952422444678,18021093.176872835,437083.3432060014
2021-06-29 00:00:00 UTC,0.26367960388626327,18946059.137813218,438332.2571176447
2021-06-30 00:00:00 UTC,0.27911221596153984,20212167.20086411,377871.74744009477
2021-07-01 00:00:00 UTC,0.25377591751741385,20283035.134109195,521586.24330156535
2021-07-02 00:00:00 UTC,0.22141733790917836,20283035.134109195,433869.73880871333
2021-07-03 00:00:00 UTC,0.2235844069446126,20283035.134109195,324807.03752133675
2021-07-04 00:00:00 UTC,0.25458850854331627,20283035.134109195,481785.2317311977
2021-07-05 00:00:00 UTC,0.2580961428735,20283035.134109195,451051.49016243644
2021-07-06 00:00:00 UTC,0.26164434796393055,20283035.134109195,451033.2479400505
2021-07-07 00:00:00 UTC,0.27022992891686687,20283035.134109195,387663.61617832375
2021-07-08 00:00:00 UTC,0.2702096249513273,20283035.134109195,351843.6070885819
2021-07-09 00:00:00 UTC,0.23902337423152792,20283035.134109195,355355.502282923
2021-07-10 00:00:00 UTC,0.2325648710757011,20283035.134109195,333365.07357327896
2021-07-11 00:00:00 UTC,0.23132068854431717,20283035.134109195,313083.21255527396
2021-07-12 00:00:00 UTC,0.24080118082885812,20283035.134109195,307309.4711641229
2021-07-13 00:00:00 UTC,0.23480686213103372,20283035.134109195,341234.37716198317
2021-07-14 00:00:00 UTC,0.21194932541895725,20283035.134109195,385620.3054935418
2021-07-15 00:00:00 UTC,0.2242772709061907,20283035.134109195,338386.02472154924
2021-07-16 00:00:00 UTC,0.22005623066500024,20283035.134109195,329798.10997778125
2021-07-17 00:00:00 UTC,0.20968323201657368,20283035.134109195,314659.5028015314
2021-07-18 00:00:00 UTC,0.21058653246660183,20283035.134109195,306487.81370885065
2021-07-19 00:00:00 UTC,0.20979747297338555,20283035.134109195,314339.0408392703
2021-07-20 00:00:00 UTC,0.19925286391812952,122009863.5644603,412563.9473456674
2021-07-21 00:00:00 UTC,0.16885908332680694,103188769.70755765,343063.08404440276
2021-07-22 00:00:00 UTC,0.17767750757590461,108236994.65505259,407483.35189715837
2021-07-23 00:00:00 UTC,0.16930345641274702,103647921.64632869,434796.0640072003
2021-07-24 00:00:00 UTC,0.18043649417119503,110379039.65475194,251877.05953694426
2021-07-25 00:00:00 UTC,0.1816065525188446,111293624.65142007,408580.5500308256
2021-07-26 00:00:00 UTC,0.1868041769550885,114251399.50149754,332684.87180111266
2021-07-27 00:00:00 UTC,0.2104292514668114,127786185.7344716,352387.3802522941
2021-07-28 00:00:00 UTC,0.24262814775299543,146523111.82254487,586575.3694557849
2021-07-29 00:00:00 UTC,0.27603141474889265,169512534.8387417,722688.7381316377
2021-07-30 00:00:00 UTC,0.2622607408743566,161336341.3112636,2006872.4885531703
2021-07-31 00:00:00 UTC,0.2535105932037117,157501712.4766277,677787.798474876
2021-08-01 00:00:00 UTC,0.2615075826339935,162571109.4557219,570128.624969797
2021-08-02 00:00:00 UTC,0.2486370166085875,154465035.57417378,473938.8568209305
2021-08-03 00:00:00 UTC,0.2510250934008438,156284202.69829735,587409.481109364
2021-08-04 00:00:00 UTC,0.2523877563470089,157169612.21854755,772573.5116736315
2021-08-05 00:00:00 UTC,0.25450408421489606,158148411.11504033,656772.5489637426
2021-08-06 00:00:00 UTC,0.2395310670156343,147932322.0366189,779759.6100041766
2021-08-07 00:00:00 UTC,0.24707597257321295,153886926.84311596,521232.81372190354
2021-08-08 00:00:00 UTC,0.24360703968226533,151578425.57440016,634553.641457345
2021-08-09 00:00:00 UTC,0.23990228324924864,149365252.37465253,579349.7611649815
2021-08-10 00:00:00 UTC,0.23803357319874052,146243354.4095931,586382.1570590474
2021-08-11 00:00:00 UTC,0.25517493131434243,157938386.2885935,499510.28295995685
2021-08-12 00:00:00 UTC,0.2595902392276364,162203872.0041365,583361.0961577194
2021-08-13 00:00:00 UTC,0.24506223864237298,106030933.6099797,560912.9153358437
2021-08-14 00:00:00 UTC,0.26317661341062865,114575948.4130787,553778.267150571
2021-08-15 00:00:00 UTC,0.26163659709472553,113993241.20564955,476736.7131144155
2021-08-16 00:00:00 UTC,0.2735675990143881,117077414.53815457,644905.9727370715
2021-08-17 00:00:00 UTC,0.29444087165625343,128067906.3608466,535628.4828740953
2021-08-18 00:00:00 UTC,0.3250468077642484,141606533.6282897,1659540.5050028607
2021-08-19 00:00:00 UTC,0.33673337408258897,144526116.96139747,1166741.9036870464
2021-08-20 00:00:00 UTC,0.34228788796793697,31754196.275252428,1000779.662637865
2021-08-21 00:00:00 UTC,0.35299239901698387,33461686.372412533,609407.749982417
2021-08-22 00:00:00 UTC,0.34782162317608506,32810472.30094591,548739.3831117295
2021-08-23 00:00:00 UTC,0.3250053553191652,30705177.976114776,473759.42733487085
2021-08-24 00:00:00 UTC,0.32518819759013695,30794005.344677206,616324.9438350864
2021-08-25 00:00:00 UTC,0.2873980012253655,27281465.68802535,598136.2385965246
2021-08-26 00:00:00 UTC,0.30916448031269733,29168870.49917054,502131.9306933609
2021-08-27 00:00:00 UTC,0.27686602985482245,26328746.077197034,493886.3844191016
2021-08-28 00:00:00 UTC,0.29084368768450847,27704786.165319018,372270.61959982093
2021-08-29 00:00:00 UTC,0.2772277051760331,26524871.38452207,428997.0060741844
2021-08-30 00:00:00 UTC,0.26285996371746917,26831611.039356925,511995.26221703645
2021-08-31 00:00:00 UTC,0.2810748011275941,28592082.95536659,973251.0309039904
2021-09-01 00:00:00 UTC,0.34320291608445436,34964917.30590582,3375248.532705919
2021-09-02 00:00:00 UTC,0.3892540974322177,39889455.86458728,2366414.5700252396
2021-09-03 00:00:00 UTC,0.3981266384770082,41025597.01115333,1143981.6978262858
2021-09-04 00:00:00 UTC,0.3857159339845883,39508156.80376387,679883.3016660112
2021-09-05 00:00:00 UTC,0.36403058471024363,37603532.5344644,463410.35931681417
2021-09-06 00:00:00 UTC,0.3451999046609937,35567450.80394089,681147.0948326072
2021-09-07 00:00:00 UTC,0.3495745735776127,36179847.95860534,1239694.8877778905
2021-09-08 00:00:00 UTC,0.29269424110920267,30331890.534843292,660345.1037070985
2021-09-09 00:00:00 UTC,0.2908080623026649,29913290.285315465,629135.0482131697
2021-09-10 00:00:00 UTC,0.3236314380177347,33690329.57401058,1523292.582926359
2021-09-11 00:00:00 UTC,0.2906205523557895,30087831.28483486,3021818.403921069
2021-09-12 00:00:00 UTC,0.3228710429946373,33593008.48852574,731583.9645074718
2021-09-13 00:00:00 UTC,0.30846074305433013,31575699.621830665,339853.1164604528
2021-09-14 00:00:00 UTC,0.31757539996313777,33128982.79967858,964424.4191635171
2021-09-15 00:00:00 UTC,0.31429324316257407,33381280.18459224,616541.399816689
2021-09-16 00:00:00 UTC,0.35273485359819945,39251725.08234251,875044.6913570357
2021-09-17 00:00:00 UTC,0.3355914700735701,37094867.245219044,609218.6763042626
2021-09-18 00:00:00 UTC,0.3168338069530421,35257384.02901892,404973.47123579646
2021-09-19 00:00:00 UTC,0.31344782227298107,34746729.53506792,456764.2178340513
2021-09-20 00:00:00 UTC,0.31907373020219976,35521868.5417122,510567.7719283511
2021-09-21 00:00:00 UTC,0.2839699598046804,31805146.81997359,830534.3944980622
2021-09-22 00:00:00 UTC,0.2700163999611321,29904778.392594498,491728.91325246677
2021-09-23 00:00:00 UTC,0.28935224329561915,32318193.813587427,546724.5060901232
2021-09-24 00:00:00 UTC,0.28773383080406634,32206737.281437118,579377.163842292
2021-09-25 00:00:00 UTC,0.274743480430934,30859037.73771531,499796.34923129744
2021-09-26 00:00:00 UTC,0.2628952737304388,29573681.924507484,435907.99439757835
2021-09-27 00:00:00 UTC,0.2736392958548873,30756175.95771594,525298.9654003576
2021-09-28 00:00:00 UTC,0.254383358433458,28542044.481301624,618232.3865324461
2021-09-29 00:00:00 UTC,0.23992269974505304,33394608.63227677,422374.7178155964
2021-09-30 00:00:00 UTC,0.24329612506126833,32298721.935772877,760107.4928663193
2021-10-01 00:00:00 UTC,0.23390338732321658,32549063.298348676,668051.0590401068
2021-10-02 00:00:00 UTC,0.25066389747718776,34978194.26456515,701535.0452920897
2021-10-03 00:00:00 UTC,0.250130818529038,34974746.29635754,471464.66438401345
2021-10-04 00:00:00 UTC,0.23586550564414452,33036521.914916214,537464.4360856139
2021-10-05 00:00:00 UTC,0.23913314149222653,33589493.898054235,691423.6311717058
2021-10-06 00:00:00 UTC,0.23461461742752127,32946208.26982718,769879.1582190661
2021-10-07 00:00:00 UTC,0.23262942414479015,32723703.555256516,626849.7036196132
2021-10-08 00:00:00 UTC,0.22317312741911766,31316976.93235104,453714.4307990321
2021-10-09 00:00:00 UTC,0.2210218819507601,31169144.777677827,491560.56503669586
2021-10-10 00:00:00 UTC,0.2198074687244555,30954761.10019471,509817.64289137506
2021-10-11 00:00:00 UTC,0.2191430816982169,30908170.87255655,538532.5720237087
2021-10-12 00:00:00 UTC,0.2508893650942097,35380044.54882988,2527255.263584312
2021-10-13 00:00:00 UTC,0.2334673057575745,33031749.613544237,2142507.7054311354
2021-10-14 00:00:00 UTC,0.24238450446542514,34285524.077258766,1234050.5392018436
2021-10-15 00:00:00 UTC,0.23251012289554385,32956344.628987104,483452.0699810263
2021-10-16 00:00:00 UTC,0.2344816625535344,33272406.544578563,483092.9950183496
2021-10-17 00:00:00 UTC,0.2471386933303267,35048356.64024376,986648.7777544842
2021-10-18 00:00:00 UTC,0.2452760809400696,34427498.62220433,564520.5928997049
2021-10-19 00:00:00 UTC,0.239359794742514,34016816.977261394,503044.5117964065
2021-10-20 00:00:00 UTC,0.2403015056486486,34028152.61872869,592312.8115583324
2021-10-21 00:00:00 UTC,0.24854996415384714,35454553.15260391,807263.2138032923
2021-10-22 00:00:00 UTC,0.2314999634408207,33050778.921017315,752182.6163726989
2021-10-23 00:00:00 UTC,0.23583882714984122,33689145.63287925,597325.0578416549
2021-10-24 00:00:00 UTC,0.23933061651607132,34488642.15128108,721133.8917385001
2021-10-25 00:00:00 UTC,0.22873885205784047,32762840.258834198,4497738.492391264
2021-10-26 00:00:00 UTC,0.24602929097039913,34940072.87548208,842329.9665164563
2021-10-27 00:00:00 UTC,0.23707999035588082,34159680.03254476,546625.0347160007
2021-10-28 00:00:00 UTC,0.21520459839505393,31042244.29290226,686162.3971414642
2021-10-29 00:00:00 UTC,0.2230064707208002,37945648.19913305,752022.8359731206
2021-10-30 00:00:00 UTC,0.22120146493436527,37805344.203659266,608625.5719773532
2021-10-31 00:00:00 UTC,0.21804175167186052,37215683.11219614,850502.1879186161
2021-11-01 00:00:00 UTC,0.22747415766156628,38856364.97449102,1644379.2526785121
2021-11-02 00:00:00 UTC,0.22591430753025377,38652361.195926614,658170.454987304
2021-11-03 00:00:00 UTC,0.2290263385457668,39144721.55143815,683202.990097741
2021-11-04 00:00:00 UTC,0.3570016327271392,61147566.56077093,14850796.045368318
2021-11-05 00:00:00 UTC,0.2954449656585131,49935360.051857255,2683106.455270466
2021-11-06 00:00:00 UTC,0.32231297708057116,55468343.56342127,2131448.3329059356
2021-11-07 00:00:00 UTC,0.3152384128911377,53737306.210936986,935897.2804935429
2021-11-08 00:00:00 UTC,0.3023104030899643,51914130.20726249,945503.7998171047
2021-11-09 00:00:00 UTC,0.3066374482795637,52940309.380970344,888290.5401976827
2021-11-10 00:00:00 UTC,0.32884551516018845,56729106.82553948,1249514.8078890378
2021-11-11 00:00:00 UTC,0.3580886994516551,62976381.58327509,3912498.621166179
2021-11-12 00:00:00 UTC,0.4208232676619815,72854790.6825127,2972298.051210882
2021-11-13 00:00:00 UTC,0.4181593595796633,72041601.10673283,4102693.543401646
2021-11-14 00:00:00 UTC,0.44860574888909377,80347174.072916,1513301.2210938619
2021-11-15 00:00:00 UTC,0.6666888810591507,114224832.97142904,11934448.273218168
2021-11-16 00:00:00 UTC,0.7275100672943957,126002258.59504397,15924570.45674505
2021-11-17 00:00:00 UTC,0.6536733397610903,113796422.9712744,5971531.09636007
2021-11-18 00:00:00 UTC,0.6916781375901158,118775121.64929797,4670439.635926253
2021-11-19 00:00:00 UTC,0.6166379247313484,104470416.01502228,3853496.3158746995
2021-11-20 00:00:00 UTC,0.6459998398071524,111831840.09881976,2304628.595872257
2021-11-21 00:00:00 UTC,0.9209706048915587,160705442.287701,10415283.43228281
2021-11-22 00:00:00 UTC,0.8597009866091493,150419619.56972072,12435613.02647011
2021-11-23 00:00:00 UTC,0.7788800003659887,135699027.5063842,3973722.55089558
2021-11-24 00:00:00 UTC,0.9337099539559868,162672673.40792218,5291614.741456997
2021-11-25 00:00:00 UTC,0.9620457167927724,166468803.87130094,6432245.589410701
2021-11-26 00:00:00 UTC,0.8398949988815384,147278531.53325558,4628094.612564408
2021-11-27 00:00:00 UTC,0.9230183618002402,161800370.0636408,8517141.732040681
2021-11-28 00:00:00 UTC,0.9667446013764396,190906578.94024885,13156097.049672037
2021-11-29 00:00:00 UTC,0.9626646826701128,195679092.6570206,5515869.404143634
2021-11-30 00:00:00 UTC,0.9559592297106276,194167113.34418508,4456394.084536494
2021-12-01 00:00:00 UTC,0.8826140192442387,179292996.395227,3795368.2123026806
2021-12-02 00:00:00 UTC,0.9520416357846485,192453902.76669157,8595802.588711973
2021-12-03 00:00:00 UTC,0.9185926150462873,186091364.35884947,3745830.3071559686
2021-12-04 00:00:00 UTC,0.8230097238792178,165975487.60746953,3504561.4423538926
2021-12-05 00:00:00 UTC,0.7480698629780311,151794779.15470064,4505724.5989071205
2021-12-06 00:00:00 UTC,0.5991726018017169,121865011.38057823,2782099.986431601
2021-12-07 00:00:00 UTC,0.6245485266376555,126625790.18422273,3674850.58346877
2021-12-08 00:00:00 UTC,0.609065180966094,123919139.12941413,2040107.9683906457
2021-12-09 00:00:00 UTC,0.607783102444504,123513896.03795885,1631791.8310811168
2021-12-10 00:00:00 UTC,0.5235947931302907,108539453.04524598,1819862.9531409573
2021-12-11 00:00:00 UTC,0.4792809858516622,97909094.89209671,1363617.3793985802
2021-12-12 00:00:00 UTC,0.5322485725634275,108441949.82480907,1666096.166407107
2021-12-13 00:00:00 UTC,0.5588218275746094,114092593.61685461,886995.447402607
2021-12-14 00:00:00 UTC,0.5022790900392126,102726429.77870463,1248641.4350848268
2021-12-15 00:00:00 UTC,0.5018767231788338,102172870.92765619,1278885.164557157
2021-12-16 00:00:00 UTC,0.5522245945064999,112841304.55232044,2082866.4707136087
2021-12-17 00:00:00 UTC,0.5225248518612035,107437581.16793868,1013474.3051312099
2021-12-18 00:00:00 UTC,0.5137328643036273,104533438.94489443,836447.2332094504
2021-12-19 00:00:00 UTC,0.5073793694697494,103838837.10872127,768116.4736110484
2021-12-20 00:00:00 UTC,0.48380728348512436,98866435.48148568,667897.595109515
2021-12-21 00:00:00 UTC,0.4741417058336767,97275510.81670038,675723.2421252519
2021-12-22 00:00:00 UTC,0.5031630355183698,103357510.86247869,961887.0220481022
2021-12-23 00:00:00 UTC,0.5455857214850822,112547733.60986474,1168723.6886495596
2021-12-24 00:00:00 UTC,0.5177259664076711,106500907.87904434,2191458.095988037
2021-12-25 00:00:00 UTC,0.5374069116076431,111009073.05312675,1362792.0364291957
2021-12-26 00:00:00 UTC,0.513244466342574,106294983.37677349,1088484.272907167
2021-12-27 00:00:00 UTC,0.5520967729685499,169089601.48718503,1948744.7365800554
2021-12-28 00:00:00 UTC,0.6017256995568784,200809958.29783526,3595519.862567449
2021-12-29 00:00:00 UTC,0.5383863502105067,180384664.58195588,2055385.4510761667
2021-12-30 00:00:00 UTC,0.5061146840559155,168665946.7424073,1011186.077397486
2021-12-31 00:00:00 UTC,0.504129562559405,168021494.207369,1009745.9804382492
2022-01-01 00:00:00 UTC,0.46097910516534074,154813523.97239023,1265511.437434707
2022-01-02 00:00:00 UTC,0.5071499265238623,169655340.60686657,1104596.8940486754
2022-01-03 00:00:00 UTC,0.4815948908700847,160997604.9061782,996951.1089973005
2022-01-04 00:00:00 UTC,0.45760098000667654,153592934.145145,1213629.7496352713
2022-01-05 00:00:00 UTC,0.4161930489337752,145829358.1902173,1478724.5388267457
2022-01-06 00:00:00 UTC,0.37845013539602224,126701836.94206154,2124804.3995902967
2022-01-07 00:00:00 UTC,0.36813677383711024,124089355.4497151,1434137.852622994
2022-01-08 00:00:00 UTC,0.32832711886085236,110146517.73041135,1136863.448984751
2022-01-09 00:00:00 UTC,0.2999934191481161,100928532.39026485,698021.280258876
2022-01-10 00:00:00 UTC,0.30974492363033246,104516931.66323717,636787.6248499287
2022-01-11 00:00:00 UTC,0.27452934848743615,92906232.68010138,1888012.0241533974
2022-01-12 00:00:00 UTC,0.30354499407308494,102420664.54850316,1275152.2960009289
2022-01-13 00:00:00 UTC,0.3546284413668899,120474319.03893429,2224648.962842522
2022-01-14 00:00:00 UTC,0.32046688841148785,108960135.6687196,1758013.432266987
2022-01-15 00:00:00 UTC,0.3179228507512039,107930690.11378308,1308250.0368331305
2022-01-16 00:00:00 UTC,0.30828425017618644,105214770.6782911,866681.302790856
2022-01-17 00:00:00 UTC,0.29657412843247316,101625594.33468948,691479.8835837811
2022-01-18 00:00:00 UTC,0.2761930086400476,94783943.72270171,664581.1978447821
2022-01-19 00:00:00 UTC,0.271897665404587,93628270.85053068,629653.9325711939
2022-01-20 00:00:00 UTC,0.24969433297128024,86008307.74940157,422157.15727635205
2022-01-21 00:00:00 UTC,0.24608676212818595,85756527.51443638,780287.7116694492
2022-01-22 00:00:00 UTC,0.21078076187326025,73064499.38719492,837473.5032151935
2022-01-23 00:00:00 UTC,0.1924567456482342,66939164.103788055,665918.5736700564
2022-01-24 00:00:00 UTC,0.1932170602979448,67285591.92995399,783238.6036958412
2022-01-25 00:00:00 UTC,0.19058336467905312,66421582.81330975,1434238.3014321032
2022-01-26 00:00:00 UTC,0.20923790150013913,72910712.42240414,1686128.0331256283
2022-01-27 00:00:00 UTC,0.20207814363707588,76689106.06175618,1182042.3396108313
2022-01-28 00:00:00 UTC,0.20750788154288954,78588840.26393007,1040207.7449644258
2022-01-29 00:00:00 UTC,0.20002729727945115,76004855.11027026,510334.3518109222
2022-01-30 00:00:00 UTC,0.1953483644983467,74391546.48976994,733622.6644233186
2022-01-31 00:00:00 UTC,0.19129127705593968,73163412.06728655,488991.8479387612
2022-02-01 00:00:00 UTC,0.19093804328345088,72942454.14184523,605507.1729612986
2022-02-02 00:00:00 UTC,0.1996394867832677,76561790.84654814,491356.46908065735
2022-02-03 00:00:00 UTC,0.1884611234196507,73025826.35481937,514231.4309352453
2022-02-04 00:00:00 UTC,0.18039919719673214,69730544.51724546,492709.3898827478
2022-02-05 00:00:00 UTC,0.19315848718707881,74763376.67944323,827343.667235763
2022-02-06 00:00:00 UTC,0.19777633150454374,76607633.74334173,776176.1907785465
2022-02-07 00:00:00 UTC,0.20376031000885125,79178973.07904762,598200.7229643594
2022-02-08 00:00:00 UTC,0.2213193574389217,86261267.17913942,827709.4929250563
2022-02-09 00:00:00 UTC,0.21668528678097979,84241923.86220515,1290302.349249441
2022-02-10 00:00:00 UTC,0.22883721265714063,89517861.66351038,842150.3982943174
2022-02-11 00:00:00 UTC,0.1974652048146132,77458272.48129532,950380.3886018008
2022-02-12 00:00:00 UTC,0.18283960217655557,71886639.86912131,1031611.4553337293
2022-02-13 00:00:00 UTC,0.18944458521049318,74565145.37954716,584609.2122744607
2022-02-14 00:00:00 UTC,0.18236731915242932,71981528.92204233,767262.7436690716
2022-02-15 00:00:00 UTC,0.18552532955497195,73760455.9970422,560229.7967251233
2022-02-16 00:00:00 UTC,0.19610231776925785,77886320.7276231,788399.7759008992
2022-02-17 00:00:00 UTC,0.19145332886075458,76232353.68937021,752798.6446787299
2022-02-18 00:00:00 UTC,0.18179977373025086,72572481.68756866,716318.458844976
2022-02-19 00:00:00 UTC,0.18644099143294474,74056576.24370737,669686.0580352201
2022-02-20 00:00:00 UTC,0.18095414483181305,72535712.82476573,452181.4889486501
2022-02-21 00:00:00 UTC,0.17006830183211089,68385372.1731532,583137.7477032413
2022-02-22 00:00:00 UTC,0.15690111090635459,63255827.74035112,584701.2886334504
2022-02-23 00:00:00 UTC,0.15104198444817138,60842447.179762706,596346.627954461
2022-02-24 00:00:00 UTC,0.14827723799677955,59899453.94263553,532562.01417998
2022-02-25 00:00:00 UTC,0.13053463468196752,52682833.67239882,1445042.557697614
2022-02-26 00:00:00 UTC,0.1380317600139265,59960313.70736037,803133.7162890065
2022-02-27 00:00:00 UTC,0.13256569664310522,57599406.91736444,1028007.8613856671
2022-02-28 00:00:00 UTC,0.13014990471452045,56672754.90746457,581624.7297444128
