snapped_at,price,market_cap,total_volume
2020-11-10 00:00:00 UTC,0.7210507089003935,0.0,223008.63007593233
2020-11-11 00:00:00 UTC,0.7173490713592449,0.0,222081.33003469318
2020-11-12 00:00:00 UTC,0.736938435909981,0.0,213738.53617928442
2020-11-13 00:00:00 UTC,0.7387135553821226,0.0,212263.5533397154
2020-11-14 00:00:00 UTC,0.7223355166078377,0.0,237033.36116475408
2020-11-15 00:00:00 UTC,0.6894750236154348,0.0,206739.74481472705
2020-11-16 00:00:00 UTC,0.776441572070435,0.0,297623.2618457386
2020-11-17 00:00:00 UTC,0.7606326660011113,0.0,262838.72904745943
2020-11-18 00:00:00 UTC,0.7563316202043141,0.0,236663.356675638
2020-11-19 00:00:00 UTC,0.7473928480852978,0.0,224794.6803726248
2020-11-20 00:00:00 UTC,0.7188710985473267,0.0,223246.33504604123
2020-11-21 00:00:00 UTC,0.801403633979194,0.0,297059.44974145154
2020-11-22 00:00:00 UTC,0.7932613681043977,0.0,261023.82256419893
2020-11-23 00:00:00 UTC,0.8075036168891215,0.0,234121.72464963462
2020-11-24 00:00:00 UTC,0.7851528999931012,0.0,276990.6329063715
2020-11-25 00:00:00 UTC,0.7634963678089474,0.0,229530.1304193739
2020-11-26 00:00:00 UTC,0.9044491668200666,0.0,322994.4534865234
2020-11-27 00:00:00 UTC,0.7947210251713088,0.0,236148.65540135998
2020-11-28 00:00:00 UTC,0.8048501913608004,0.0,241898.5696775814
2020-11-29 00:00:00 UTC,0.8831987575910327,0.0,279223.1900605417
2020-11-30 00:00:00 UTC,0.8688900318816554,0.0,268040.163502376
2020-12-01 00:00:00 UTC,0.948146375508983,0.0,268061.21443803434
2020-12-02 00:00:00 UTC,0.914175724089125,0.0,381294.90539389855
2020-12-03 00:00:00 UTC,0.9354063232326421,0.0,559220.8878944977
2020-12-04 00:00:00 UTC,0.9751276165267697,0.0,728185.7528460652
2020-12-05 00:00:00 UTC,0.921534092260069,0.0,685951.0483933232
2020-12-06 00:00:00 UTC,0.9544521978575253,0.0,801362.4803179809
2020-12-07 00:00:00 UTC,0.9384555859112755,2340026.3143219715,819357.7802543989
2020-12-08 00:00:00 UTC,0.9531466668222041,2535147.960556934,746664.4910835868
2020-12-09 00:00:00 UTC,0.9501780056405768,2540536.0016703373,809369.9574965922
2020-12-10 00:00:00 UTC,0.9332560621668763,2456588.575059646,1028834.7169512167
2020-12-11 00:00:00 UTC,1.2125525891001694,3262338.2672595223,1289477.8385083524
2020-12-12 00:00:00 UTC,1.1325557242335644,3066907.390531972,1118375.456505162
2020-12-13 00:00:00 UTC,1.2845319561109538,3415429.9464183697,1006964.2051882101
2020-12-14 00:00:00 UTC,1.386475063875791,3720476.0681608035,1073936.4264533701
2020-12-15 00:00:00 UTC,1.4473036960538601,3889040.6511958214,1139187.9776528762
2020-12-16 00:00:00 UTC,1.526223647460777,4102343.780975991,1416775.6437714659
2020-12-17 00:00:00 UTC,1.9153023144153587,5270277.847983062,2004361.3441677126
2020-12-18 00:00:00 UTC,1.7104110481601562,4494658.779902779,1308194.9761254326
2020-12-19 00:00:00 UTC,1.724084082652744,4641550.429764014,1721170.6754463408
2020-12-20 00:00:00 UTC,1.7028273089405097,4590945.122446412,1568455.200081191
2020-12-21 00:00:00 UTC,1.8068715673357036,4875353.553216253,1422323.8155253294
2020-12-22 00:00:00 UTC,1.8872635283956145,5105652.960267742,1234679.3406610116
2020-12-23 00:00:00 UTC,1.924968728631793,5186663.823016794,1210867.1931137484
2020-12-24 00:00:00 UTC,1.689884299406516,4611447.802087185,845738.1001438431
2020-12-25 00:00:00 UTC,1.712684647580153,4591309.300478529,1094293.5773190272
2020-12-26 00:00:00 UTC,1.649970337002396,4467712.458748314,973552.9819961045
2020-12-27 00:00:00 UTC,1.520752289010965,4127375.243432133,1053643.4069796423
2020-12-28 00:00:00 UTC,1.7292670452304504,4686062.744198763,1096302.4606270213
2020-12-29 00:00:00 UTC,1.7990039514596214,4869489.446334346,1175296.2270181533
2020-12-30 00:00:00 UTC,1.663947844524461,4507465.713661456,990998.3957726064
2020-12-31 00:00:00 UTC,1.5514847167856227,4417996.350550534,822616.7548385515
2021-01-01 00:00:00 UTC,1.6531184085786899,4485248.337611935,967042.3520148259
2021-01-02 00:00:00 UTC,1.4176307847314484,3835452.6125822198,897606.2643418058
2021-01-03 00:00:00 UTC,1.583128790563071,4289828.09477538,1145330.1338413882
2021-01-04 00:00:00 UTC,1.7740738363632584,4898745.667089835,1056737.177363309
2021-01-05 00:00:00 UTC,1.874969468845661,5001699.332995411,1461016.1722701923
2021-01-06 00:00:00 UTC,2.910945470833448,7885663.140274016,2450197.4297427735
2021-01-07 00:00:00 UTC,3.242669036016921,8524985.342474699,2083618.9889957686
2021-01-08 00:00:00 UTC,3.136865849607288,8512094.905807696,1797957.1632872988
2021-01-09 00:00:00 UTC,3.1946937614268327,8728081.38427948,1721938.5504772565
2021-01-10 00:00:00 UTC,3.143876488305016,8627425.520056844,1579368.4683667312
2021-01-11 00:00:00 UTC,3.223641442015473,8818747.150657132,1989818.822413642
2021-01-12 00:00:00 UTC,3.0666343820492514,8408354.928578468,1998156.2718587131
2021-01-13 00:00:00 UTC,2.8840791561335903,7893667.739293305,1348617.010850843
2021-01-14 00:00:00 UTC,2.922378255494918,7975340.403901696,1311934.191790977
2021-01-15 00:00:00 UTC,3.780092309403974,10309352.015569888,1976069.020008122
2021-01-16 00:00:00 UTC,3.213246941631001,8816993.82139892,1464043.4658026297
2021-01-17 00:00:00 UTC,3.492246459270184,9579881.54251075,1710219.038520997
2021-01-18 00:00:00 UTC,3.719221882834092,10273924.585349934,1559638.6122851344
2021-01-19 00:00:00 UTC,4.003165403113785,10977683.075016906,2330547.312041636
2021-01-20 00:00:00 UTC,3.8540018188798952,10616034.151711615,2097688.8114699437
2021-01-21 00:00:00 UTC,5.1557016343565065,14199420.119523222,2923090.9120676233
2021-01-22 00:00:00 UTC,4.611437440616376,12841683.16011262,16081214.625214279
2021-01-23 00:00:00 UTC,4.460168293439572,12318154.531633291,3672974.3697890826
2021-01-24 00:00:00 UTC,4.456963331122528,12285017.02432512,2939088.8755666674
2021-01-25 00:00:00 UTC,4.755571743946123,13187278.495599102,1773161.7031077316
2021-01-26 00:00:00 UTC,4.5398345404921825,12459057.984498857,3356985.840835496
2021-01-27 00:00:00 UTC,4.152906333709435,11612011.440901358,3134649.1095130066
2021-01-28 00:00:00 UTC,3.7282353640225385,10394875.61910773,2013299.8870064262
2021-01-29 00:00:00 UTC,4.033052766503034,11254496.066485815,2505939.914170589
2021-01-30 00:00:00 UTC,3.872164973829472,10808376.658409165,3117194.6407527886
2021-01-31 00:00:00 UTC,3.7858702393221906,10658127.071924066,1669287.3584345721
2021-02-01 00:00:00 UTC,3.8440816804166666,10673698.263034396,3678312.2538186223
2021-02-02 00:00:00 UTC,4.361377215889371,11898560.480673905,3027367.3608350665
2021-02-03 00:00:00 UTC,4.480816291609431,12462281.72243732,7062170.665033697
2021-02-04 00:00:00 UTC,4.631278981075002,12900305.074959924,7256873.8869843185
2021-02-05 00:00:00 UTC,4.583359964704811,12879308.814391313,6029741.356650954
2021-02-06 00:00:00 UTC,4.623827463960066,12728384.82252803,4873078.578641451
2021-02-07 00:00:00 UTC,4.298989980519446,11978898.931303939,2864766.5897324146
2021-02-08 00:00:00 UTC,4.128161029693773,11551966.354393546,2294018.441560939
2021-02-09 00:00:00 UTC,4.298990834672085,11955600.8610587,4894159.274067311
2021-02-10 00:00:00 UTC,4.7755587283920455,13304086.595797561,6694024.585700799
2021-02-11 00:00:00 UTC,5.741064381218126,15780389.15733743,10405225.879301805
2021-02-12 00:00:00 UTC,6.6024018445464545,18472083.33332198,17827454.59623622
2021-02-13 00:00:00 UTC,8.19495508440146,22711698.67706434,21747250.72083019
2021-02-14 00:00:00 UTC,9.161102395434817,25786668.639491323,14543033.59542144
2021-02-15 00:00:00 UTC,7.730098663728002,21756415.66847297,5148293.921930051
2021-02-16 00:00:00 UTC,7.641167004569666,21453648.107498467,5912928.9904693775
2021-02-17 00:00:00 UTC,7.155684909056768,20108740.83949431,4568562.375995805
2021-02-18 00:00:00 UTC,10.04806229199994,28275358.85744252,18941930.930524517
2021-02-19 00:00:00 UTC,9.04077428337174,25429006.24951651,13346159.010032674
2021-02-20 00:00:00 UTC,9.011021703595464,25379649.077508222,11060731.219908549
2021-02-21 00:00:00 UTC,8.959098062570945,25219192.765172273,9051669.209430052
2021-02-22 00:00:00 UTC,9.594254647452148,27029824.473419555,7078811.72499196
2021-02-23 00:00:00 UTC,9.527676689425718,26270259.56501512,6870189.713628683
2021-02-24 00:00:00 UTC,7.396472394749748,20816369.41630194,6115288.359436757
2021-02-25 00:00:00 UTC,7.174843266083314,20152810.322254572,4482470.51775792
2021-02-26 00:00:00 UTC,7.096842828164793,20012523.52572757,4629688.632402982
2021-02-27 00:00:00 UTC,6.669063091350544,18803214.128984783,5117078.328434966
2021-02-28 00:00:00 UTC,6.871648875595624,19270398.30100291,5314154.666623489
2021-03-01 00:00:00 UTC,6.383479187505558,18136191.250458438,5401231.165444918
2021-03-02 00:00:00 UTC,7.311388606716743,20614916.89062182,6602311.371896932
2021-03-03 00:00:00 UTC,6.965742991144205,19462224.870710026,6068963.564237838
2021-03-04 00:00:00 UTC,9.28957407256752,26240278.787443016,16831118.22384204
2021-03-05 00:00:00 UTC,9.66534836404902,27278966.413457632,17395305.51045789
2021-03-06 00:00:00 UTC,10.801862863450548,30480713.865534756,15951318.738630408
2021-03-07 00:00:00 UTC,14.537396565966906,41263836.693072096,28636558.598982923
2021-03-08 00:00:00 UTC,21.023385820132653,59578525.38411974,45751152.312286526
2021-03-09 00:00:00 UTC,23.651162489165745,68584409.17796421,92363147.87714535
2021-03-10 00:00:00 UTC,28.892485667231288,81209430.49908015,66763645.26161322
2021-03-11 00:00:00 UTC,24.49923885687817,70020985.45049797,20678613.54765804
2021-03-12 00:00:00 UTC,23.078075418448115,65876966.77070786,32711157.870526258
2021-03-13 00:00:00 UTC,25.171743934788996,71575788.05056792,32620576.78569326
2021-03-14 00:00:00 UTC,26.211707459138406,74726557.62452124,43324126.93544969
2021-03-15 00:00:00 UTC,29.607057758385388,83253304.63958612,34879756.63807933
2021-03-16 00:00:00 UTC,26.472098328912796,75850960.92485623,22067382.786034312
2021-03-17 00:00:00 UTC,27.85114342737998,79762865.24226096,18997250.515509453
2021-03-18 00:00:00 UTC,26.748351156136607,76563784.68824765,15145521.050200466
2021-03-19 00:00:00 UTC,25.733395985901428,73837437.47999029,12621435.526762083
2021-03-20 00:00:00 UTC,24.3983836523626,70366573.01703244,11551363.09694733
2021-03-21 00:00:00 UTC,23.39890593769533,67041693.35829711,10390134.943613067
2021-03-22 00:00:00 UTC,22.669788696745464,64983204.01597275,7546181.535030848
2021-03-23 00:00:00 UTC,24.541524740502005,70840578.54774813,23131757.81995505
2021-03-24 00:00:00 UTC,23.86594140664261,68569132.2652772,15861641.477255534
2021-03-25 00:00:00 UTC,23.087625719254806,66692920.51459611,12056353.534106692
2021-03-26 00:00:00 UTC,21.25149399027315,61097134.55387574,13196999.800251644
2021-03-27 00:00:00 UTC,25.00660676762744,71780575.01559834,14073605.741203425
2021-03-28 00:00:00 UTC,22.64665306168701,65001717.65090241,9686180.494539725
2021-03-29 00:00:00 UTC,22.951869177756077,65890976.11116888,9759375.056028923
2021-03-30 00:00:00 UTC,24.295983175230724,69901120.94202206,9412823.396317564
2021-03-31 00:00:00 UTC,23.645378609785197,68092448.2734661,8096996.501606981
2021-04-01 00:00:00 UTC,22.773936337947514,66007164.73261094,6105173.577801631
2021-04-02 00:00:00 UTC,22.514411353613344,65006536.3372967,6641024.4317996
2021-04-03 00:00:00 UTC,22.924838347542956,65453245.08311177,7176930.957005058
2021-04-04 00:00:00 UTC,22.51443398037151,65176400.740525275,8463391.311835837
2021-04-05 00:00:00 UTC,23.207519233529432,66968530.43976583,8821021.548321951
2021-04-06 00:00:00 UTC,22.73319134765178,65647328.577824794,8338982.567122583
2021-04-07 00:00:00 UTC,24.879902942513382,71351851.90830205,10503442.930006767
2021-04-08 00:00:00 UTC,25.25580526452903,72862668.64981334,25498551.525568414
2021-04-09 00:00:00 UTC,25.65729606941655,74070643.54976927,10707520.12746768
2021-04-10 00:00:00 UTC,24.596217973656117,71103658.94050832,8610391.897447981
2021-04-11 00:00:00 UTC,23.722139610502488,68579812.9965666,6065130.614660192
2021-04-12 00:00:00 UTC,23.594941236447546,68336983.60848106,7993098.951333781
2021-04-13 00:00:00 UTC,24.165453255806224,70086381.75264814,8139119.813068223
2021-04-14 00:00:00 UTC,24.01541828917858,69500919.5360156,7411173.521255274
2021-04-15 00:00:00 UTC,25.02307986385369,72842858.02190682,11449199.97108973
2021-04-16 00:00:00 UTC,25.44884674064157,74125676.55562767,6865578.179797872
2021-04-17 00:00:00 UTC,24.94400227841254,72689571.0969375,6209863.339302054
2021-04-18 00:00:00 UTC,25.227022025445855,73575347.99225663,9965807.987742634
2021-04-19 00:00:00 UTC,21.67414230731052,63197342.55697899,17968709.86553195
2021-04-20 00:00:00 UTC,22.09502069403481,64539848.281451926,19939808.378669146
2021-04-21 00:00:00 UTC,21.96985490285054,63964292.46672746,17462248.338314276
2021-04-22 00:00:00 UTC,21.725100594840203,63427747.916392915,22686493.783694465
2021-04-23 00:00:00 UTC,20.450981272979543,59807544.97679213,24410611.191478867
2021-04-24 00:00:00 UTC,18.779312965712077,54835423.552214555,23298298.556509096
2021-04-25 00:00:00 UTC,18.79457075114421,55154403.085716784,25358206.908377945
2021-04-26 00:00:00 UTC,18.529848619803058,54332414.58833252,24826812.374524705
2021-04-27 00:00:00 UTC,20.7072988842204,60672639.90836346,28074671.88055772
2021-04-28 00:00:00 UTC,20.75343920901859,60842330.47820366,25309339.097330462
2021-04-29 00:00:00 UTC,21.947239342084693,70246895.5422157,28454489.76573198
2021-04-30 00:00:00 UTC,20.46376067851554,66151351.151461154,57096572.95281247
2021-05-01 00:00:00 UTC,21.21499692979742,68107147.62187448,64672393.27781003
2021-05-02 00:00:00 UTC,20.266199857361045,65230476.64197593,29155609.2905226
2021-05-03 00:00:00 UTC,19.463813758462205,62611739.83754235,21220693.088306766
2021-05-04 00:00:00 UTC,20.22815571951873,65173461.84695815,23622843.823462646
2021-05-05 00:00:00 UTC,18.615847591731065,60061780.80518762,23824823.242057797
2021-05-06 00:00:00 UTC,19.853010427373263,63992856.06191962,32703991.258599725
2021-05-07 00:00:00 UTC,20.54411823316414,66175183.071772456,48690006.962209284
2021-05-08 00:00:00 UTC,19.89257508860249,64052614.60607305,40242139.78292497
2021-05-09 00:00:00 UTC,19.632129800287558,63140475.73674437,24168143.455217194
2021-05-10 00:00:00 UTC,20.094388183852416,64516930.29647971,25163261.648493197
2021-05-11 00:00:00 UTC,18.53972021701124,59690146.32748724,29065465.882276095
2021-05-12 00:00:00 UTC,18.905556259637297,60743675.68184154,30994674.933695503
2021-05-13 00:00:00 UTC,16.771916730948973,54980844.71039462,29452625.86188263
2021-05-14 00:00:00 UTC,15.513251234016336,50330089.86140332,32836976.775058586
2021-05-15 00:00:00 UTC,16.487185240648795,53284658.44707888,33242308.55057666
2021-05-16 00:00:00 UTC,15.555667588948351,50570437.93341511,28203552.99849655
2021-05-17 00:00:00 UTC,15.673808497539486,50251940.97062385,34744200.9878468
2021-05-18 00:00:00 UTC,15.299733422033475,49952349.6775015,44862355.52999397
2021-05-19 00:00:00 UTC,15.657083066703612,50455225.089521386,50061345.53457326
2021-05-20 00:00:00 UTC,9.359551675275021,30580466.30660508,21946325.664312247
2021-05-21 00:00:00 UTC,8.978714827153716,28971755.852548182,20018854.329049144
2021-05-22 00:00:00 UTC,7.263320183426,23546603.843639545,16432917.89197358
2021-05-23 00:00:00 UTC,6.75074338471654,22024117.278637663,10197054.90449032
2021-05-24 00:00:00 UTC,5.257635380618722,17000652.31668592,16230930.39412035
2021-05-25 00:00:00 UTC,6.980032656142436,22665232.94464827,20908403.249678142
2021-05-26 00:00:00 UTC,7.13108905899757,23141663.989551038,19612891.43187134
2021-05-27 00:00:00 UTC,7.196787225334729,23233031.25894871,26092412.231751908
2021-05-28 00:00:00 UTC,7.05835112296275,23092606.649598602,23512350.527385697
2021-05-29 00:00:00 UTC,6.087592130053936,19808501.917038433,18377726.082148694
2021-05-30 00:00:00 UTC,5.361082424798949,17428154.18030301,16102781.191333972
2021-05-31 00:00:00 UTC,5.623809119338829,18302760.42699085,20245808.334343772
2021-06-01 00:00:00 UTC,6.401902588176366,20853640.27923718,29073894.939634457
2021-06-02 00:00:00 UTC,6.381195076061782,20772743.845894758,31892363.456881184
2021-06-03 00:00:00 UTC,6.760294454426354,22005279.629188005,29050740.415791396
2021-06-04 00:00:00 UTC,6.8119044365192885,22194063.598000742,27122630.93677053
2021-06-05 00:00:00 UTC,6.207072854738802,20226921.521720245,25722558.407928452
2021-06-06 00:00:00 UTC,6.294014939298836,20520221.517804407,29198088.870516222
2021-06-07 00:00:00 UTC,6.110921579246761,19904331.52861167,23416375.917648476
2021-06-08 00:00:00 UTC,5.4649557870970105,18086718.347539123,20257779.187733144
2021-06-09 00:00:00 UTC,5.213085814668707,17018823.23437582,25473312.736376323
2021-06-10 00:00:00 UTC,5.5001317264523655,18066789.26312386,22468294.98123027
2021-06-11 00:00:00 UTC,5.256180591613528,17242755.363579333,17805032.058919765
2021-06-12 00:00:00 UTC,4.902756102342832,15988301.365001408,20864295.375550088
2021-06-13 00:00:00 UTC,4.725697127885579,15532084.99171586,23840156.128817413
2021-06-14 00:00:00 UTC,4.895074898341495,15978565.7827378,23371977.435254097
2021-06-15 00:00:00 UTC,5.701409264463115,18622028.82675837,46268804.7092115
2021-06-16 00:00:00 UTC,5.666447679706033,18247515.771858763,26965087.629442
2021-06-17 00:00:00 UTC,5.033610024115503,16523095.178517679,21053885.683747035
2021-06-18 00:00:00 UTC,5.003544586620612,16463055.983960366,23248509.03662965
2021-06-19 00:00:00 UTC,4.64041004737785,15179041.943999745,26693762.35820675
2021-06-20 00:00:00 UTC,4.436197942929113,14568802.541146223,24922611.419356942
2021-06-21 00:00:00 UTC,4.450927528053639,14620965.836490294,20962834.840341672
2021-06-22 00:00:00 UTC,3.4708757282517917,11364521.281623177,25070417.711716678
2021-06-23 00:00:00 UTC,2.956005423773636,9725639.923282338,22411743.484518193
2021-06-24 00:00:00 UTC,3.0795595097687576,10174476.157396562,31155147.70637816
2021-06-25 00:00:00 UTC,3.11776176827184,10249569.72508011,26832319.281222872
2021-06-26 00:00:00 UTC,2.8931264174170273,9545041.182740107,23844787.097486746
2021-06-27 00:00:00 UTC,2.8004366785873125,9196068.911016906,21024985.970446944
2021-06-28 00:00:00 UTC,3.373424922192928,11102300.738205558,32752542.46696462
2021-06-29 00:00:00 UTC,3.5275606951980145,11611862.48834042,24529116.44583399
2021-06-30 00:00:00 UTC,3.510894715500893,11576785.647131097,27494440.436804686
2021-07-01 00:00:00 UTC,3.4909063463077343,11501618.970433546,26861996.25867436
2021-07-02 00:00:00 UTC,3.2157163764347296,10601299.95978792,28583006.291445777
2021-07-03 00:00:00 UTC,3.506031567245993,11537428.270768741,27293520.26024583
2021-07-04 00:00:00 UTC,3.8591860568952625,12693150.541991452,30994681.03965404
2021-07-05 00:00:00 UTC,4.932043802368797,16255885.84370772,40725471.22115647
2021-07-06 00:00:00 UTC,4.684707421597106,15518912.058739802,34722043.46380578
2021-07-07 00:00:00 UTC,4.912800651622304,16119600.707031807,32646883.648018625
2021-07-08 00:00:00 UTC,4.656655840292072,15353565.745366469,26279830.305160247
2021-07-09 00:00:00 UTC,4.217325093803059,13933768.74078929,29061892.109715484
2021-07-10 00:00:00 UTC,4.443849469176967,14763288.723622324,29174257.85818818
2021-07-11 00:00:00 UTC,4.191849026390142,13817801.34515931,23221422.29713837
2021-07-12 00:00:00 UTC,4.294649641009518,14227408.957163794,20464672.717028305
2021-07-13 00:00:00 UTC,4.252828295807139,14107668.276404109,22757579.37478688
2021-07-14 00:00:00 UTC,4.162313424043257,13811265.846307345,19752808.597766094
2021-07-15 00:00:00 UTC,4.090948686169144,13539511.20002361,10076429.112315888
2021-07-16 00:00:00 UTC,3.8251197035102433,12654158.561009988,13832666.927665962
2021-07-17 00:00:00 UTC,3.6180646265414773,11969727.249868084,14594102.326605035
2021-07-18 00:00:00 UTC,3.6602354856033044,12118076.308685388,17038311.333902713
2021-07-19 00:00:00 UTC,3.522253915331426,11660027.368631605,19079745.563131593
2021-07-20 00:00:00 UTC,3.3363224645196925,11049260.178953882,15248196.613564238
2021-07-21 00:00:00 UTC,3.1254468980173282,10379786.5154733,15842525.1027231
2021-07-22 00:00:00 UTC,3.3838377953482843,11176500.21038155,17269710.748703618
2021-07-23 00:00:00 UTC,8.764598757063183,29098875.58080383,66622850.04735806
2021-07-24 00:00:00 UTC,7.090771424298247,23248005.799692407,122049322.4761544
2021-07-25 00:00:00 UTC,19.935106645635877,67376956.92063339,415413026.8273309
2021-07-26 00:00:00 UTC,17.351562233526902,58450677.91973106,262262203.71737415
2021-07-27 00:00:00 UTC,13.243757569890494,44552093.91593881,65257755.23059159
2021-07-28 00:00:00 UTC,15.105366851567938,50441065.19704657,77010761.51421374
2021-07-29 00:00:00 UTC,13.779099531339178,46170578.535158895,30828052.33843123
2021-07-30 00:00:00 UTC,12.612690473291678,42279987.198209696,18104915.438410576
2021-07-31 00:00:00 UTC,12.75838172033465,42764158.320375614,60476391.646408044
2021-08-01 00:00:00 UTC,12.99844486177299,43657403.43627497,27319709.586901
2021-08-02 00:00:00 UTC,11.855999882951195,39619397.79167172,19275172.92784175
2021-08-03 00:00:00 UTC,11.824016899674394,39724054.41543751,17214499.86687993
2021-08-04 00:00:00 UTC,11.232036556811185,37813662.61907418,28506030.689139493
2021-08-05 00:00:00 UTC,11.399177846750806,38363328.47591486,11372686.572280595
2021-08-06 00:00:00 UTC,11.044097041357064,37142642.366389066,15038561.414004626
2021-08-07 00:00:00 UTC,11.050534837492158,37127872.7062333,17976433.314840212
2021-08-08 00:00:00 UTC,11.151067858630867,37557872.414794974,12738116.648883648
2021-08-09 00:00:00 UTC,15.664352225456941,46827995.976634234,128186849.37875037
2021-08-10 00:00:00 UTC,13.377596032612413,44699367.275635004,48001262.623986244
2021-08-11 00:00:00 UTC,12.875303260033245,43256962.01361329,14445571.919198321
2021-08-12 00:00:00 UTC,12.374572846641465,41767349.21647872,16696969.795762306
2021-08-13 00:00:00 UTC,12.529461810876544,42196305.00325401,12915411.36671393
2021-08-14 00:00:00 UTC,12.911861760777217,43593001.819910064,9024983.982550811
2021-08-15 00:00:00 UTC,12.69574061629372,42916538.55167341,32715072.39347706
2021-08-16 00:00:00 UTC,12.549896051047586,42332430.7505361,8757119.079408318
2021-08-17 00:00:00 UTC,12.466857906772447,42297339.71419783,13582310.235747868
2021-08-18 00:00:00 UTC,11.412163968235605,38890222.945202455,9376194.126154097
2021-08-19 00:00:00 UTC,11.371302071045621,38508084.63653804,6535081.467863236
2021-08-20 00:00:00 UTC,11.511210227546918,38154289.21889515,7549173.855980705
2021-08-21 00:00:00 UTC,11.84988797535991,40082395.46962311,7712417.7613446405
2021-08-22 00:00:00 UTC,11.912498670531509,40317677.71360181,16771779.676392272
2021-08-23 00:00:00 UTC,11.693998066398683,39552257.22901963,6404714.908153725
2021-08-24 00:00:00 UTC,11.786472371609737,39932109.76673152,5657890.520985074
2021-08-25 00:00:00 UTC,11.602937080382693,39330976.7404307,11341827.261532273
2021-08-26 00:00:00 UTC,17.035291647365923,57882392.105834074,195853139.6360865
2021-08-27 00:00:00 UTC,17.11139577466873,58035387.67363532,135977829.58811444
2021-08-28 00:00:00 UTC,17.549782585011144,59802585.883495204,74778180.2478318
2021-08-29 00:00:00 UTC,16.543530828465645,56061593.81463993,27187615.18225047
2021-08-30 00:00:00 UTC,15.566817828239575,53047236.80791772,28428909.11518624
2021-08-31 00:00:00 UTC,14.881900371027603,50398194.54937002,29535239.11712985
2021-09-01 00:00:00 UTC,16.203138544933246,55232676.90333873,79262948.00507088
2021-09-02 00:00:00 UTC,17.427659640457122,57945954.13926949,15943933.652781978
2021-09-03 00:00:00 UTC,15.878212026558923,53938112.23620005,27327727.733015325
2021-09-04 00:00:00 UTC,15.47442031422258,52761546.22427095,24884854.76142478
2021-09-05 00:00:00 UTC,15.172251938126422,51922082.34656613,26919234.38640315
2021-09-06 00:00:00 UTC,15.306413374179497,52310018.07169605,24462783.912643027
2021-09-07 00:00:00 UTC,16.232395921640872,55632378.561019145,28802403.332690638
2021-09-08 00:00:00 UTC,12.164166533077791,41474251.01002251,22382407.685364183
2021-09-09 00:00:00 UTC,12.378750454188012,42311488.55686378,16296629.904206917
2021-09-10 00:00:00 UTC,12.282623935989497,42045734.976686165,20984462.880548857
2021-09-11 00:00:00 UTC,11.409042516917044,38967831.04644861,19970583.98280634
2021-09-12 00:00:00 UTC,11.456129103752016,39140418.28573341,24111477.507118575
2021-09-13 00:00:00 UTC,14.039085773877678,47955344.87169482,76052637.80572172
