date,tvl
2022-11-18,84756026
2022-11-19,84086511
2022-11-20,85110159
2022-11-21,81051904
2022-11-22,78654212
2022-11-23,79405026
2022-11-24,82494014
2022-11-25,82882572
2022-11-26,84254817
2022-11-27,84235646
2022-11-28,84086278
2022-11-29,82512207
2022-11-30,87930125
2022-12-01,89175652
2022-12-02,90308961
2022-12-03,92392538
2022-12-04,91092613
2022-12-05,93252727
2022-12-06,93538287
2022-12-07,94310346
2022-12-08,92907430
2022-12-09,96705822
2022-12-10,95195608
2022-12-11,96906545
2022-12-12,94811942
2022-12-13,95508921
2022-12-14,98431006
2022-12-15,100091686
2022-12-16,99349786
2022-12-17,92321536
2022-12-18,92099124
2022-12-19,93515515
2022-12-20,92797073
2022-12-21,96129253
2022-12-22,97014037
2022-12-23,97219856
2022-12-24,98741805
2022-12-25,98871763
2022-12-26,98610068
2022-12-27,98622635
2022-12-28,97994856
2022-12-29,95962855
2022-12-30,94422436
2022-12-31,93312164
2023-01-01,93707528
2023-01-02,94341832
2023-01-03,96402357
2023-01-04,98208337
2023-01-05,100410983
2023-01-06,100997625
2023-01-07,102825852
2023-01-08,101968759
2023-01-09,105355211
2023-01-10,107292407
2023-01-11,108341738
2023-01-12,113008159
2023-01-13,114819045
2023-01-14,126399140
2023-01-15,126089589
2023-01-16,127576883
2023-01-17,127320851
2023-01-18,125954827
2023-01-19,120214681
2023-01-20,122254853
2023-01-21,131602518
2023-01-22,130488099
2023-01-23,131149082
2023-01-24,131140384
2023-01-25,126834268
2023-01-26,132252983
2023-01-27,130135030
2023-01-28,137076731
2023-01-29,135236729
2023-01-30,140310950
2023-01-31,132359433
2023-02-01,133727416
2023-02-02,139692739
2023-02-03,139107108
2023-02-04,140097816
2023-02-05,138825889
2023-02-06,133659512
2023-02-07,132308250
2023-02-08,140753372
2023-02-09,138101076
2023-02-10,127070831
2023-02-11,126102333
2023-02-12,127679661
2023-02-13,127964851
2023-02-14,124038684
2023-02-15,126631167
2023-02-16,136377336
2023-02-17,130059295
2023-02-18,133436282
2023-02-19,135696724
2023-02-20,133856945
2023-02-21,136888620
2023-02-22,134275779
2023-02-23,131584831
2023-02-24,132119113
2023-02-25,127425798
2023-02-26,125216097
2023-02-27,128106960
2023-02-28,126285004
2023-03-01,123771303
2023-03-02,129544105
2023-03-03,127366298
2023-03-04,120704920
2023-03-05,119117205
2023-03-06,119408911
2023-03-07,119412154
2023-03-08,118161187
2023-03-09,112814622
2023-03-10,105277773
2023-03-11,104682665
2023-03-12,103015216
2023-03-13,113218305
2023-03-14,113218305
2023-03-15,117557929
2023-03-16,117557929
2023-03-17,117557929
2023-03-18,120011098
2023-03-19,120011098
2023-03-20,120011098
2023-03-21,119894181
2023-03-22,121137095
2023-03-23,116253201
2023-03-24,121091015
2023-03-25,117478250
2023-03-26,117117902
2023-03-27,118343103
2023-03-28,116205483
2023-03-29,114316896
2023-03-30,118444626
2023-03-31,118291191
2023-04-01,119209577
2023-04-02,119869192
2023-04-03,118747013
2023-04-04,119890708
2023-04-05,66149888
2023-04-06,65187775
2023-04-07,64708666
2023-04-08,64704868
2023-04-09,64787770
2023-04-10,65850121
2023-04-11,67920486
2023-04-12,67462235
2023-04-13,66989445
2023-04-14,69080863
2023-04-15,68884829
2023-04-16,69197165
2023-04-17,68818491
2023-04-18,68558802
2023-04-19,70145480
2023-04-20,65340493
2023-04-21,64338223
2023-04-22,59351749
2023-04-23,60013854
2023-04-24,59050887
2023-04-25,59120847
2023-04-26,59592426
2023-04-27,59937451
2023-04-28,59874579
2023-04-29,58978770
2023-04-30,59599221
2023-05-01,59097503
2023-05-02,57116096
2023-05-03,57762988
2023-05-04,58255327
2023-05-05,57827254
2023-05-06,59068169
2023-05-07,57208134
2023-05-08,57241285
2023-05-09,54256134
2023-05-10,54342332
2023-05-11,53628311
2023-05-12,53001685
2023-05-13,53174073
2023-05-14,53239477
2023-05-15,52816260
2023-05-16,53180236
2023-05-17,52720589
2023-05-18,53832759
2023-05-19,52942079
2023-05-20,52837296
2023-05-21,53093511
2023-05-22,51635202
2023-05-23,52720538
2023-05-24,53578426
2023-05-25,52203346
2023-05-26,52546945
2023-05-27,53453785
2023-05-28,54033267
2023-05-29,55885153
2023-05-30,54884805
2023-05-31,55185681
2023-06-01,53615309
2023-06-02,53949472
2023-06-03,55149500
2023-06-04,54933439
2023-06-05,54621884
2023-06-06,51112074
2023-06-07,53693550
2023-06-08,51313185
2023-06-09,51266211
2023-06-10,51561927
2023-06-11,46907317
2023-06-12,45584683
2023-06-13,42747707
2023-06-14,42721003
2023-06-15,41628530
2023-06-16,42000110
2023-06-17,42926589
2023-06-18,42884129
2023-06-19,42947801
2023-06-20,43676758
2023-06-21,45165388
2023-06-22,48083119
2023-06-23,47376290
2023-06-24,48927942
2023-06-25,49023230
2023-06-26,49519205
2023-06-27,48895999
2023-06-28,48971429
2023-06-29,47442169
2023-06-30,48237741
2023-07-01,50655808
2023-07-02,51941738
2023-07-03,51993398
2023-07-04,52631812
2023-07-05,51452385
2023-07-06,49745496
2023-07-07,48613698
2023-07-08,49368939
2023-07-09,49263241
2023-07-10,48466480
2023-07-11,49647802
2023-07-12,48971717
2023-07-13,48407636
2023-07-14,52287087
2023-07-15,50853566
2023-07-16,51063897
2023-07-17,50649424
2023-07-18,50737649
2023-07-19,49902532
2023-07-20,49932143
2023-07-21,49924399
2023-07-22,49653687
2023-07-23,49339636
2023-07-24,50147193
2023-07-25,48816828
2023-07-26,48324823
2023-07-27,47044285
2023-07-28,46343055
2023-07-29,46357159
2023-07-30,46550481
2023-07-31,46251628
2023-08-01,46475707
2023-08-02,46880566
2023-08-03,45747583
2023-08-04,45922497
2023-08-05,46055957
2023-08-06,45990062
2023-08-07,46026914
2023-08-08,47405446
2023-08-09,49123859
2023-08-10,48761505
2023-08-11,50010908
2023-08-12,52319318
2023-08-13,55683355
2023-08-14,58438992
2023-08-15,60536717
2023-08-16,61243283
2023-08-17,55491048
2023-08-18,57896139
2023-08-19,59521550
2023-08-20,62553699
2023-08-21,62319236
2023-08-22,61557528
2023-08-23,58189238
2023-08-24,56721065
2023-08-25,56904074
2023-08-26,56339102
2023-08-27,54743123
2023-08-28,56469536
2023-08-29,56216406
2023-08-30,60457416
2023-08-31,59370638
2023-09-01,57335685
2023-09-02,57593157
2023-09-03,57509784
2023-09-04,56027846
2023-09-05,55539187
2023-09-06,56123619
2023-09-07,57410289
2023-09-08,58284127
2023-09-09,57939190
2023-09-10,57307779
2023-09-11,56654127
2023-09-12,54714624
2023-09-13,55813797
2023-09-14,57611976
2023-09-15,58306079
2023-09-16,60509939
2023-09-17,61893290
2023-09-18,59849447
2023-09-19,60689462
2023-09-20,62230237
2023-09-21,59479900
2023-09-22,59492769
2023-09-23,58703292
2023-09-24,57127852
2023-09-25,57046342
2023-09-26,58018892
2023-09-27,59075745
2023-09-28,58476741
2023-09-29,62674904
2023-09-30,64337719
2023-10-01,63174831
2023-10-02,66836494
2023-10-03,66490905
2023-10-04,66700655
2023-10-05,69750599
2023-10-06,69945542
2023-10-07,62065355
2023-10-08,62065355
2023-10-09,62065355
2023-10-10,62065355
2023-10-11,62065355
2023-10-12,61472127
2023-10-13,61124015
2023-10-14,62788214
2023-10-15,61828662
2023-10-16,62661186
2023-10-17,62463312
2023-10-18,60949121
2023-10-19,61035258
2023-10-20,60678044
2023-10-21,63544588
2023-10-22,65797874
2023-10-23,67817855
2023-10-24,77178456
2023-10-25,77076124
2023-10-26,78474187
2023-10-27,81838345
2023-10-28,83097265
2023-10-29,84706595
2023-10-30,84348132
2023-10-31,98823347
2023-11-01,93105434
2023-11-02,94771969
2023-11-03,91256051
2023-11-04,101334384
2023-11-05,101429216
2023-11-06,102682297
2023-11-07,104795805
2023-11-08,103682514
2023-11-09,102495489
2023-11-10,113295283
2023-11-11,115612993
2023-11-12,126300543
2023-11-13,134548211
2023-11-14,138505686
2023-11-15,141601455
2023-11-16,165610190
2023-11-17,162950700
2023-11-18,175839739
2023-11-19,165102140
2023-11-20,165379785
2023-11-21,160342874
2023-11-22,152328049
2023-11-23,170171859
2023-11-24,164013420
2023-11-25,166157089
2023-11-26,163634399
2023-11-27,160125698
2023-11-28,162285751
2023-11-29,171080784
2023-11-30,178395834
2023-12-01,180811107
2023-12-02,184420528
2023-12-03,203072349
2023-12-04,204282689
2023-12-05,201074690
2023-12-06,199207980
2023-12-07,196295182
2023-12-08,199894556
2023-12-09,200988184
2023-12-10,195293583
2023-12-11,204059961
2023-12-12,191563414
2023-12-13,188536462
2023-12-14,188666698
2023-12-15,190854002
2023-12-16,187619846
2023-12-17,186223921
2023-12-18,182727984
2023-12-19,183570807
2023-12-20,175198143
2023-12-21,183458726
2023-12-22,182679823
2023-12-23,181192486
2023-12-24,185902695
2023-12-25,192300627
2023-12-26,189217887
2023-12-27,180937921
2023-12-28,188219455
2023-12-29,185111052
2023-12-30,180010145
2023-12-31,178883064
2024-01-01,177410668
2024-01-02,183064223
2024-01-03,190416193
2024-01-04,181793307
2024-01-05,184500057
2024-01-06,181314945
2024-01-07,173810555
2024-01-08,168090164
2024-01-09,178564226
2024-01-10,173634813
2024-01-11,181197753
2024-01-12,182574143
2024-01-13,168000546
2024-01-14,167889752
2024-01-15,167476436
2024-01-16,169731995
2024-01-17,174650141
2024-01-18,160982047
2024-01-19,153790539
2024-01-20,157732960
2024-01-21,154750097
2024-01-22,157545931
2024-01-23,148611404
2024-01-24,147306159
2024-01-25,150198111
2024-01-26,149537921
2024-01-27,158278862
2024-01-28,156905281
2024-01-29,152187382
2024-01-30,155175852
2024-01-31,161526697
2024-02-01,158853143
2024-02-02,159228850
2024-02-03,156188090
2024-02-04,154261210
2024-02-05,151933134
2024-02-06,154209697
2024-02-07,156751040
2024-02-08,160466801
2024-02-09,165217142
2024-02-10,175425299
2024-02-11,173848775
2024-02-12,176989536
2024-02-13,182383490
2024-02-14,178110748
2024-02-15,187775064
2024-02-16,190070828
2024-02-17,191112242
2024-02-18,181966419
2024-02-19,187826457
2024-02-20,187128434
2024-02-21,183093744
2024-02-22,180169131
2024-02-23,178846882
2024-02-24,179804943
2024-02-25,184427587
2024-02-26,185685337
2024-02-27,196337945
2024-02-28,202376190
2024-02-29,209509523
2024-03-01,202117840
2024-03-02,204328806
2024-03-03,203801043
2024-03-04,204581122
2024-03-05,206474830
2024-03-06,191672821
2024-03-07,198466635
2024-03-08,228003798
2024-03-09,237474601
2024-03-10,251232226
2024-03-11,256300699
2024-03-12,284314251
2024-03-13,288976149
2024-03-14,290050534
2024-03-15,288919849
2024-03-16,270762767
2024-03-17,249019328
2024-03-18,254683509
2024-03-19,246833002
2024-03-20,224476413
2024-03-21,271547467
