date,tvl
2021-11-14,9676660601
2021-11-15,9597029012
2021-11-16,9400644816
2021-11-17,8934429975
2021-11-18,8963456377
2021-11-19,8284863411
2021-11-20,8734078017
2021-11-21,8721983483
2021-11-22,8701078197
2021-11-23,8333533673
2021-11-24,8436786678
2021-11-25,8548154789
2021-11-26,8558940009
2021-11-27,7975727436
2021-11-28,7977267278
2021-11-29,8213629197
2021-11-30,8423492804
2021-12-01,8477726900
2021-12-02,8690625487
2021-12-03,8573321674
2021-12-04,8217718286
2021-12-05,7228674575
2021-12-06,7090293935
2021-12-07,7090818319
2021-12-08,7024538846
2021-12-09,7232216943
2021-12-10,6951538211
2021-12-11,6358872890
2021-12-12,6478340403
2021-12-13,6562382733
2021-12-14,6368195884
2021-12-15,6448505134
2021-12-16,6774841742
2021-12-17,6736445335
2021-12-18,6598505688
2021-12-19,6914154542
2021-12-20,6833148072
2021-12-21,6626928722
2021-12-22,6822615143
2021-12-23,6777634406
2021-12-24,7089737850
2021-12-25,7064679087
2021-12-26,7023307330
2021-12-27,7140271136
2021-12-28,7050882480
2021-12-29,6732377650
2021-12-30,6561190253
2021-12-31,6432190593
2022-01-01,6559829856
2022-01-02,6700501937
2022-01-03,6704021952
2022-01-04,6517690974
2022-01-05,6593987447
2022-01-06,6238078126
2022-01-07,6002713804
2022-01-08,5518693723
2022-01-09,5382213690
2022-01-10,5476959880
2022-01-11,5223230801
2022-01-12,5341695413
2022-01-13,5472717669
2022-01-14,5311961489
2022-01-15,5392655938
2022-01-16,5518692262
2022-01-17,5559393537
2022-01-18,5491635457
2022-01-19,5487748614
2022-01-20,5613992223
2022-01-21,5399515576
2022-01-22,4843182721
2022-01-23,4514168198
2022-01-24,4466301676
2022-01-25,4376219740
2022-01-26,4467853090
2022-01-27,4485182525
2022-01-28,4429324066
2022-01-29,4590744235
2022-01-30,4730291107
2022-01-31,4600023965
2022-02-01,4751626794
2022-02-02,4929584825
2022-02-03,4223013963
